text,text_processed,topic
Η στάση της κυβέρνησης και των κομμάτων κατασκεύασαν ένα εχθρικό περιβάλλον για τους πολίτες https://t.co/qksiZyal58 https://t.co/NGmog0Z28Y,η σταση τησ κυβερνησησ και των κομματων κατασκευασαν ενα εχθρικο περιβαλλον για τουσ πολιτεσ,1
RT @TakisKapetanio2: «Η σύγχρονη δημοκρατία έχει ιδιωτικοποιηθεί. Δεν είναι πια βιώσιμη»  https://t.co/n9uiKk5m5C, takiskapetanio η συγχρονη δημοκρατια εχει ιδιωτικοποιηθει δεν ειναι πια βιωσιμη,1
@NWOgohome @Epicrotus @kafros2016 Λάθος. Όλοι σε ένα ιδανικό περιβάλλον κάτι παραπάνωθα καταφέρναμε. Όσοι μένουμε είμαστε ήρωες και το πλήρωμα του χρόνου για το Έθνος.,nwogohome epicrotus kafros λαθοσ ολοι σε ενα ιδανικο περιβαλλον κατι παραπανωθα καταφερναμε οσοι μενουμε ειμαστε ηρωεσ και το πληρωμα του χρονου για το εθνοσ,1
RT @KostasVaxevanis: Ιωάννη Βαπτιστή δεν είναι περιβάλλον για να βάζεις τα άρθρα σου. Όπως βλέπεις δεν έχουν μεγάλη δημοφιλία. Όχι ότι έχου…, kostasvaxevanis ιωαννη βαπτιστη δεν ειναι περιβαλλον για να βαζεισ τα αρθρα σου οπωσ βλεπεισ δεν εχουν μεγαλη δημοφιλια οχι οτι εχου,1
Στη Φινλανδία η πρώτη στον κόσμο μπαταρία από άμμο που αποθηκεύει «πράσινη» ενέργεια - https://t.co/3v0HtATSpN https://t.co/SPC8Y0yjyv,στη φινλανδια η πρωτη στον κοσμο μπαταρια απο αμμο που αποθηκευει πρασινη ενεργεια,1
Φινλανδία: Μπαταρία άμμου αποθηκεύει πράσινη ενέργεια για μήνες – Πιθανή λύση στην ενεργειακή κρίση https://t.co/83KFxfWXgh,φινλανδια μπαταρια αμμου αποθηκευει πρασινη ενεργεια για μηνεσ πιθανη λυση στην ενεργειακη κριση,1
Δράση για το Περιβάλλον από το Κ.Δ.Α.Π Δήμου Κιλελέρ - LarissaPress https://t.co/xuZ8O61Rqp,δραση για το περιβαλλον απο το κδαπ δημου κιλελερ larissapress,1
«Θα συνεχίσουμε σε επόμενες δράσεις για το περιβάλλον και την πανέμορφη περιοχή μας» https://t.co/fUHKnAnr97,θα συνεχισουμε σε επομενεσ δρασεισ για το περιβαλλον και την πανεμορφη περιοχη μασ,1
"σπάθη ενός γενικευμένου πολέμου-, διαμορφώνει ένα άκρως ρευστό και ευμετάβλητο περιβάλλον.",σπαθη ενοσ γενικευμενου πολεμου διαμορφωνει ενα ακρωσ ρευστο και ευμεταβλητο περιβαλλον,1
"Ερευνητές εγκατέστησαν στη δυτική Φινλανδία την πρώτη στον κόσμο πλήρως λειτουργική μπαταρία άμμου, η οποία μπορεί να αποθηκεύσει «πράσινη» ενέργεια για μήνες

https://t.co/zIW743m75J",ερευνητεσ εγκατεστησαν στη δυτικη φινλανδια την πρωτη στον κοσμο πληρωσ λειτουργικη μπαταρια αμμου η οποια μπορει να αποθηκευσει πρασινη ενεργεια για μηνεσ,1
"Με στόχο να χρηματοδοτήσει επενδύσεις σε πράσινη ενέργεια, βιώσιμα κτήρια και συστήματα που δημιουργούν μια «έξυπνη» ενεργειακή πόλη στο Ελληνικό ξεκινάει αύριο Τετάρτη 6 Ιουλίου η δημόσια προσφορά για το επταετές «πράσινο» ομόλογο της Lamda Development

https://t.co/5xnBSVJ2a2 https://t.co/G2bhkE80bn",με στοχο να χρηματοδοτησει επενδυσεισ σε πρασινη ενεργεια βιωσιμα κτηρια και συστηματα που δημιουργουν μια εξυπνη ενεργειακη πολη στο ελληνικο ξεκιναει αυριο τεταρτη ιουλιου η δημοσια προσφορα για το επταετεσ πρασινο ομολογο τησ lamda development,1
Φινλανδία: Μπαταρία άμμου αποθηκεύει πράσινη ενέργεια για μήνες – Πιθανή λύση στην ενεργειακή κρίση ... https://t.co/uULSY3xvy8,φινλανδια μπαταρια αμμου αποθηκευει πρασινη ενεργεια για μηνεσ πιθανη λυση στην ενεργειακη κριση,1
"Μη βιώσιμο πλέον το all-inclusive για τον τουρισμό στην Τουρκία

https://t.co/eZYW1lL0M1

#Τουρκια  #allinclusive #τουρισμός #τουρίστες #ξενοδοχεία #οικονομία #πληθωρισμός #businessnews #biznews #biznewsgr",μη βιωσιμο πλεον το allinclusive για τον τουρισμο στην τουρκια τουρκια allinclusive τουρισμοσ τουριστεσ ξενοδοχεια οικονομια πληθωρισμοσ businessnews biznews biznewsgr,1
Attica Bank: Στόχος η λειτουργική κερδοφορία με περιβαλλοντικά βιώσιμη και κοινωνικά υπεύθυνη ανάπτυξη - https://t.co/td0fp9pdzb https://t.co/15YJpI9a2y,attica bank στοχοσ η λειτουργικη κερδοφορια με περιβαλλοντικα βιωσιμη και κοινωνικα υπευθυνη αναπτυξη,1
"Ο πιο αδικημένος ήταν ο βαλλαντης χάλασε η εικόνα του επαιτείας μιας αδυναμίας που χε και φυσικό είναι όταν συγκατοικείς μα άτομα σε τετιο περιβάλλον και το ειρωνικό αυτό που πε το πε κ η σταυρουλα 
 #survivorGR",ο πιο αδικημενοσ ηταν ο βαλλαντησ χαλασε η εικονα του επαιτειασ μιασ αδυναμιασ που χε και φυσικο ειναι οταν συγκατοικεισ μα ατομα σε τετιο περιβαλλον και το ειρωνικο αυτο που πε το πε κ η σταυρουλα survivorgr,1
Τρίτη παραίτηση από το στενό περιβάλλον του Τζόνσον: Παραιτήθηκε ο αντιπρόεδρος των Συντηρητικών Μπιμ Αφολάμι - mononews #mononewsGR https://t.co/OwcFzJEbCx,τριτη παραιτηση απο το στενο περιβαλλον του τζονσον παραιτηθηκε ο αντιπροεδροσ των συντηρητικων μπιμ αφολαμι mononews mononewsgr,1
[Κλικ και διαβάστε στο mononews]Τρίτη παραίτηση από το στενό περιβάλλον του  #Τζόνσον: Παραιτήθηκε ο  #Αντιπρόεδρος των Συντηρητικών Μπιμ Αφολά https://t.co/82ZrpcF898,κλικ και διαβαστε στο mononewsτριτη παραιτηση απο το στενο περιβαλλον του τζονσον παραιτηθηκε ο αντιπροεδροσ των συντηρητικων μπιμ αφολα,1
"Στο τέλος του 2022 το 50% της ζήτησης ηλεκτρικής ενέργειας στην Ελλάδα θα καλύπτεται από Ανανεώσιμες Πηγές Ενέργειας, ανέφερε ο υπουργός Περιβάλλοντος και Ενέργειας @KostasSkrekas μιλώντας σήμερα στο συνέδριο του #Εconomist

https://t.co/Uj0jDPzzVn https://t.co/FH38zfDFx5",στο τελοσ του το τησ ζητησησ ηλεκτρικησ ενεργειασ στην ελλαδα θα καλυπτεται απο ανανεωσιμεσ πηγεσ ενεργειασ ανεφερε ο υπουργοσ περιβαλλοντοσ και ενεργειασ kostasskrekas μιλωντασ σημερα στο συνεδριο του εconomist,1
Attica Bank: Στόχος η λειτουργική κερδοφορία και η βιώσιμη ανάπτυξη https://t.co/4P0Fa7wwZG #businessnewsgr,attica bank στοχοσ η λειτουργικη κερδοφορια και η βιωσιμη αναπτυξη businessnewsgr,1
ΓΕΩΡΓΙΟΣ ΠΟΛΥΜΕΡΗΣ: Ο ΑΝΘΡΩΠΟΣ ΚΑΙ ΤΟ ΠΕΡΙΒΑΛΛΟΝ ΣΤΗΝ ΕΛΛΗΝΩΝ ΠΟΛΙΤΕΙΑ https://t.co/bAp9nVWZWN,γεωργιοσ πολυμερησ ο ανθρωποσ και το περιβαλλον στην ελληνων πολιτεια,1
Οι πυροσβεστικές δυνάμεις περιόρισαν τη φωτιά στην περιοχή Ζωφράφου - https://t.co/tHGVwSMOl6 #Αθήνα #πυροσβεστική #φωτιά #Οικολογία-ΚλιματικήΑλλαγή #Περιβάλλον,οι πυροσβεστικεσ δυναμεισ περιορισαν τη φωτια στην περιοχη ζωφραφου αθηνα πυροσβεστικη φωτια οικολογιακλιματικηαλλαγη περιβαλλον,1
Η L’Oréal Hellas ενισχύει τις δεσμεύσεις της για βιώσιμη ανάπτυξη https://t.co/OEFTroJ26J,η loréal hellas ενισχυει τισ δεσμευσεισ τησ για βιωσιμη αναπτυξη,1
Ο ΑΝΘΡΩΠΟΣ ΚΑΙ ΤΟ ΠΕΡΙΒΑΛΛΟΝ ΣΤΗΝ ΕΛΛΗΝΩΝ ΠΟΛΙΤΕΙΑ https://t.co/G02W7De2Zm,ο ανθρωποσ και το περιβαλλον στην ελληνων πολιτεια,1
"Με αφορμή την  ανάληψη των νέων καθηκόντων του ο εισαγγελέας του Αρείου Πάγου, Ισίδωρος Ντογιάκος, σε δήλωση του, αναφέρει  ότι «αναλαμβάνει την διεύθυνση της Εισαγγελίας του Αρείου Πάγου μέσα σε ένα δύσκολο, από κάθε πλευρά περιβάλλον»
https://t.co/UVZeDPKvdy",με αφορμη την αναληψη των νεων καθηκοντων του ο εισαγγελεασ του αρειου παγου ισιδωροσ ντογιακοσ σε δηλωση του αναφερει οτι αναλαμβανει την διευθυνση τησ εισαγγελιασ του αρειου παγου μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον,1
"RT @NAppelaios: Πρέπει να τονιστεί ότι, όταν εκδηλώθηκε η εισβολή του Αττίλα, οι αξιωματικοί και οι άνδρες της ΕΛΔΥΚ ζούσαν σε εχθρικό περι…", nappelaios πρεπει να τονιστει οτι οταν εκδηλωθηκε η εισβολη του αττιλα οι αξιωματικοι και οι ανδρεσ τησ ελδυκ ζουσαν σε εχθρικο περι,1
"RT @LykavitosGr: Ισίδωρος Ντογιάκος: «Αναλαμβάνω μέσα σε ένα δύσκολο, από κάθε πλευρά, περιβάλλον»  #Ισίδωρος_Ντογιάκος #Άρειος_Πάγος #καθή…", lykavitosgr ισιδωροσ ντογιακοσ αναλαμβανω μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον ισιδωροσ_ντογιακοσ αρειοσ_παγοσ καθη,1
"RT @LykavitosGr: Ισίδωρος Ντογιάκος: «Αναλαμβάνω μέσα σε ένα δύσκολο, από κάθε πλευρά, περιβάλλον»  #Ισίδωρος_Ντογιάκος #Άρειος_Πάγος #καθή…", lykavitosgr ισιδωροσ ντογιακοσ αναλαμβανω μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον ισιδωροσ_ντογιακοσ αρειοσ_παγοσ καθη,1
"[Κλικ και διαβάστε στο iefimerida] #Ντογιάκος: Αναλαμβάνω σε ένα δύσκολο, από κάθε πλευρά, περιβάλλον -Ο θεσμός της  #Δικαιοσύνης είναι ακατάλυ https://t.co/JLDWYJGemS",κλικ και διαβαστε στο iefimerida ντογιακοσ αναλαμβανω σε ενα δυσκολο απο καθε πλευρα περιβαλλον ο θεσμοσ τησ δικαιοσυνησ ειναι ακαταλυ,1
"Με αφορμή την  ανάληψη των νέων καθηκόντων του ο εισαγγελέας του Αρείου Πάγου, Ισίδωρος Ντογιάκος, σε δήλωση του, αναφέρει  ότι «αναλαμβάνει την διεύθυνση της Εισαγγελίας του Αρείου Πάγου μέσα σε ένα δύσκολο, από κάθε πλευρά περιβάλλον» και προσθέτει 

https://t.co/HN0jlLcEl4",με αφορμη την αναληψη των νεων καθηκοντων του ο εισαγγελεασ του αρειου παγου ισιδωροσ ντογιακοσ σε δηλωση του αναφερει οτι αναλαμβανει την διευθυνση τησ εισαγγελιασ του αρειου παγου μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον και προσθετει,1
"Άρειος Πάγος – Ντογιάκος: «Αναλαμβάνω μέσα σε ένα δύσκολο, από κάθε πλευρά, περιβάλλον» ... https://t.co/AToLz3uNY4",αρειοσ παγοσ ντογιακοσ αναλαμβανω μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον,1
"Εισαγγελέας Α.Π. Ισίδωρος Ντογιάκος: Αναλαμβάνω μέσα σε ένα δύσκολο, από κάθε πλευρά περιβάλλον

https://t.co/X8wPusMJs9 https://t.co/j3eiqZDejK",εισαγγελεασ απ ισιδωροσ ντογιακοσ αναλαμβανω μεσα σε ενα δυσκολο απο καθε πλευρα περιβαλλον,1
«Ο λαγοκέφαλος και τοξικά είδη ψαριών απειλούν την αλιεία και το θαλάσσιο περιβάλλον στο Αιγαίο» #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/QiNkPQ3DL8,ο λαγοκεφαλοσ και τοξικα ειδη ψαριων απειλουν την αλιεια και το θαλασσιο περιβαλλον στο αιγαιο δημοκρατικη ροδοσ δωδεκανησα,1
Το Public Group αναλαμβάνει δράση για έναν βιώσιμο πλανήτη με το πρόγραμμα Love Earth - mononews #mononewsGR https://t.co/fziVGCKmMw,το public group αναλαμβανει δραση για εναν βιωσιμο πλανητη με το προγραμμα love eah mononews mononewsgr,1
"Σαχίνης (ΕΥΔΑΠ): Επενδύσεις 1,6 δισ. ευρώ σε έργα για το περιβάλλον και την κοινωνία https://t.co/xRF5oldqsC #businessnewsgr",σαχινησ ευδαπ επενδυσεισ δισ ευρω σε εργα για το περιβαλλον και την κοινωνια businessnewsgr,1
"Χάρης Σαχίνης (ΕΥΔΑΠ): Επενδύσεις 1,6 δισ. σε έργα για το περιβάλλον και την κοινωνία - mononews #mononewsGR https://t.co/ueEpYOSiyV",χαρησ σαχινησ ευδαπ επενδυσεισ δισ σε εργα για το περιβαλλον και την κοινωνια mononews mononewsgr,1
e-Newsletter ΕΒΕΠ: «Έντονη δραστηριότητα στον ενεργειακό και τουριστικό τομέα σε πληθωριστικό περιβάλλον» https://t.co/cxbu2BB87y,enewsletter εβεπ εντονη δραστηριοτητα στον ενεργειακο και τουριστικο τομεα σε πληθωριστικο περιβαλλον,1
"Χ. Σαχίνης: Επενδύσεις 1,6 δισ. από την ΕΥΔΑΠ σε έργα για το περιβάλλον και την κοινωνία https://t.co/amtWM703ik",χ σαχινησ επενδυσεισ δισ απο την ευδαπ σε εργα για το περιβαλλον και την κοινωνια,1
"Πως βλέπουν οι μεγάλοι επιχειρηματικοί όμιλοι τις αυτονόητες υποχρεώσεις τους για το περιβάλλον, την πολιτική διαφάνειας, την υπεύθυνη διακυβέρνηση; 

https://t.co/NxFUi0kBrw",πωσ βλεπουν οι μεγαλοι επιχειρηματικοι ομιλοι τισ αυτονοητεσ υποχρεωσεισ τουσ για το περιβαλλον την πολιτικη διαφανειασ την υπευθυνη διακυβερνηση,1
Με σεβασμό στο περιβάλλον η εκτός έδρας εμφάνιση του Αστέρα για τη νέα σεζόν https://t.co/9CcbBHchsi,με σεβασμο στο περιβαλλον η εκτοσ εδρασ εμφανιση του αστερα για τη νεα σεζον,1
"Δράσεις στην Τσαριτσάνη για το περιβάλλον,τον πολιτισμό και τον αθλητισμό - LarissaPress https://t.co/6bsW2yp1Iq",δρασεισ στην τσαριτσανη για το περιβαλλοντον πολιτισμο και τον αθλητισμο larissapress,1
Οι ασθενείς διεκδικούν ένα δίκαιο και πολιτικά βιώσιμο σύστημα υγείας - Τι δείχνει η μελέτη PHSSR - https://t.co/rOEMnTUH9r https://t.co/IQgDMJSGbS,οι ασθενεισ διεκδικουν ενα δικαιο και πολιτικα βιωσιμο συστημα υγειασ τι δειχνει η μελετη phssr,1
Η πύρινη λαίλαπα συνεχίζεται: Φωτιά στους Άγιους Θεοδώρους - https://t.co/P917Bt2ihY #κλιματικήαλλαγή #φωτιά #Οικολογία-ΚλιματικήΑλλαγή #Περιβάλλον,η πυρινη λαιλαπα συνεχιζεται φωτια στουσ αγιουσ θεοδωρουσ κλιματικηαλλαγη φωτια οικολογιακλιματικηαλλαγη περιβαλλον,1
Η διατροφή που προλαμβάνει τον πρόωρο θάνατο και σώζει το περιβάλλον https://t.co/ak4fFSuRrg,η διατροφη που προλαμβανει τον προωρο θανατο και σωζει το περιβαλλον,1
"[Κλικ και διαβάστε στο NewsIt]Χάρης Σαχίνης της  #ΕΥΔΑΠ από το  #ECONOMIST: Επενδύσεις 1,6 δισ.ευρώ σε έργα για το περιβάλλον και την κοινωνία https://t.co/hPMtcoA0dv",κλικ και διαβαστε στο newsitχαρησ σαχινησ τησ ευδαπ απο το economist επενδυσεισ δισευρω σε εργα για το περιβαλλον και την κοινωνια,1
"Επενδύσεις 1,6 δισ. από την ΕΥΔΑΠ σε έργα για το περιβάλλον και την κοινωνία https://t.co/dbeM0LLerh",επενδυσεισ δισ απο την ευδαπ σε εργα για το περιβαλλον και την κοινωνια,1
Η Βασιλική του Αγίου Λεωνίδη στο λιμάνι Λεχαίου και το Περιβάλλον της - Πελοποννησιακό Πρακτορείο Ειδήσεων https://t.co/nZiLL4M7j3,η βασιλικη του αγιου λεωνιδη στο λιμανι λεχαιου και το περιβαλλον τησ πελοποννησιακο πρακτορειο ειδησεων,1
"Το Dubrovnik Forum έχει άλλη μία ιδιαίτερα ενδιαφέρουσα διάσταση, την περιβαλλοντική διάσταση. Η προσπάθεια να προστατεύσουμε το περιβάλλον &amp; ιδιαίτερα τη Μεσόγειο. Τη θάλασσα που μας περιβάλλει όλους, τη θάλασσα που αποτελεί το ιδιαίτερο χαρακτηριστικό τηςhttps://t.co/5ahRbn2noK https://t.co/iwn7O0FmOW",το dubrovnik forum εχει αλλη μια ιδιαιτερα ενδιαφερουσα διασταση την περιβαλλοντικη διασταση η προσπαθεια να προστατευσουμε το περιβαλλον amp ιδιαιτερα τη μεσογειο τη θαλασσα που μασ περιβαλλει ολουσ τη θαλασσα που αποτελει το ιδιαιτερο χαρακτηριστικο τησ,1
"Σε πραγματικό περιβάλλον αναμένεται να προσφέρουν τις γνώσεις τους Έλληνες φοιτητές, στο πλαίσιο ευρωπαϊκού έργου που θα πάρει σάρκα και οστά σε περιοχή των Αγράφων της Περιφερειακής Ενότητας Καρδίτσας.

https://t.co/Lxvkn6Mywc",σε πραγματικο περιβαλλον αναμενεται να προσφερουν τισ γνωσεισ τουσ ελληνεσ φοιτητεσ στο πλαισιο ευρωπαϊκου εργου που θα παρει σαρκα και οστα σε περιοχη των αγραφων τησ περιφερειακησ ενοτητασ καρδιτσασ,1
"Διχάζει απόφαση του Ευρωκοινοβουλίου για ""πράσινη"" ετικέτα στην πυρηνική ενέργεια - LarissaPress https://t.co/hOxPeoWW32",διχαζει αποφαση του ευρωκοινοβουλιου για πρασινη ετικετα στην πυρηνικη ενεργεια larissapress,1
"Εξαντλημένος, αλλά σε πλήρη επαφή με το περιβάλλον ήταν μετά την περιπέτεια επί 19 ώρες στη θάλασσα ο 30χρονος από τη Βόρεια Μακεδονία, ο οποίος παρασύρθηκε χθες το απόγευμα από τα κύματα στο Ποσείδι Χαλκιδικής.

https://t.co/Pal7ckOftX https://t.co/HuVF84i1NJ",εξαντλημενοσ αλλα σε πληρη επαφη με το περιβαλλον ηταν μετα την περιπετεια επι ωρεσ στη θαλασσα ο χρονοσ απο τη βορεια μακεδονια ο οποιοσ παρασυρθηκε χθεσ το απογευμα απο τα κυματα στο ποσειδι χαλκιδικησ,1
