text,text_processed,topic
Το χειρότερο κράτος στην Ανατολή που πρέπει να εξαφανιστεί από τον χάρτη είναι η Τουρκία,το χειροτερο κρατοσ στην ανατολη που πρεπει να εξαφανιστει απο τον χαρτη ειναι η τουρκια,2
το ισλαμ λειτουργει ως οδοστρωτηρας... δν γινεται να ζησουμε με αυτους... εχεις δικαιο...,το ισλαμ λειτουργει ωσ οδοστρωτηρασ δν γινεται να ζησουμε με αυτουσ εχεισ δικαιο,2
Θεοκρατικος φασισμος σε ολο του το μεγαλειο.Βαζουμε αναχρονισμο και μια γερη δοση σκοταδισμου και το Ισλαμ ειναι ετοιμο.Κακη σας ορεξη!,θεοκρατικοσ φασισμοσ σε ολο του το μεγαλειοβαζουμε αναχρονισμο και μια γερη δοση σκοταδισμου και το ισλαμ ειναι ετοιμοκακη σασ ορεξη,2
"αφου η μαλακια της ελλαδας και της ευρωπης με τα ανοιχτα συνορα και τα ανθρωπιλικια, επιασε κοκκινο και ακομα καλα κρατει, τωρα ειναι παρα πολυ αργα κυριε ζαν για να αλλαξει κατι, η κατασταση ειναι μη αναστρεψιμη, θα τους τρωμε μια ζωη στη μαπα , θα μας βριζουν και θα μας φτυνουν τα παιδια μας που επετρεψαν οι δικες μας οι γενιες να τριτοκοσμικοποιηθουν οι πατριδες μας, δεν ειχαμε δικαιωμα αυτο να το κανουμε, ειμαστε υπολογοι και στις παλιοτερες γενιες και στις επομενες",αφου η μαλακια τησ ελλαδασ και τησ ευρωπησ με τα ανοιχτα συνορα και τα ανθρωπιλικια επιασε κοκκινο και ακομα καλα κρατει τωρα ειναι παρα πολυ αργα κυριε ζαν για να αλλαξει κατι η κατασταση ειναι μη αναστρεψιμη θα τουσ τρωμε μια ζωη στη μαπα θα μασ βριζουν και θα μασ φτυνουν τα παιδια μασ που επετρεψαν οι δικεσ μασ οι γενιεσ να τριτοκοσμικοποιηθουν οι πατριδεσ μασ δεν ειχαμε δικαιωμα αυτο να το κανουμε ειμαστε υπολογοι και στισ παλιοτερεσ γενιεσ και στισ επομενεσ,2
"Χίλια μπράβο κύριε Cohen. Δικαίωμα μας να ζούμε με τον τρόπο που μας αρέσει και να πιστεύουμε στις αξίες που αγαπάμε. Ζήτω η ΕΛΕΥΘΕΡΙΑ. Έξω το Ισλάμ από την Ελλάδα, μακριά και στον αγύριστο.",χιλια μπραβο κυριε cohen δικαιωμα μασ να ζουμε με τον τροπο που μασ αρεσει και να πιστευουμε στισ αξιεσ που αγαπαμε ζητω η ελευθερια εξω το ισλαμ απο την ελλαδα μακρια και στον αγυριστο,2
the political correct (η βλακεια σε ολη της το μεγαλειο) δειτε τι ακολουθει το .... πολιτικα ορθο (αριστερη εφευρεση) https://www.youtube.com/watch?v=CwGjX1BO790 Δεν μπορει λογικος ανθρωπος να διαβασει το Κορανι και να γινει πιστος....Η βιβλος της μισαλλοδοξιας! Ο χριστιανισμος πχ λεει : οσοι πιστοι προσελθετε ...Οχι με το ζορι ρε αδερφε ...Δεν γουσταρω!,the political correct η βλακεια σε ολη τησ το μεγαλειο δειτε τι ακολουθει το πολιτικα ορθο αριστερη εφευρεση δεν μπορει λογικοσ ανθρωποσ να διαβασει το κορανι και να γινει πιστοση βιβλοσ τησ μισαλλοδοξιασ ο χριστιανισμοσ πχ λεει οσοι πιστοι προσελθετε οχι με το ζορι ρε αδερφε δεν γουσταρω,2
"Απορρίπτω την Ευρώπη. Απορρίπτω τον ηθικό της ξεπεσμό. Δεν ενέχομαι να πηγαίνω σε ένα μπαρ και να βλέπω κοριτσάκια 12-13 χρονών να κρατούν στο ένα χέρι το ποτό και στο άλλο χέρι το τσιγάρο, και ο κώλος τους και το στρινγκ να είναι έξω από το παντελόνι. Απορρίπτω την Ευρώπη όπου κοριτσάκια ήδη από την ηλικία των 14-15 έχουν ξεκινήσει τις εκτρώσεις. Απορρίπτω το δικαίωμα κάποιων ανεύθυνων γυναικών στην έκτρωση. Απορρίπτω το δικαίωμα κάποιων πορνών στο να μεταφράζουν τη δολοφονία ενός αγέννητου μωρού δικαίωμα λέγοντας: είναι ατομικό μου δικαίωμα, είναι ένα κομμάτι από το σώμα μου . Απορρίπτω το να έχουν δικαιώματα οι βιαστές, οι δολοφόνοι, οι εγκληματίες, οι παιδεραστές, απορρίπτω το δικαίωμα τους στην ίδια τη ζωή. Απορρίπτω το να έχει γεμίσει κάθε κανάλι και από έναν τοιούτο, απορρίπτω το δικαίωμα τους να κάνουν παρελάσεις υποδηλώνοντας έτσι την υπερηφάνεια τους επειδή βάζουν μια πούτσα στον κώλο τους. Απορρίπτω το δήθεν δικαίωμα τους να υιοθετούν παιδιά. Τα δικαιώματα των παιδιών να εχουν έναν πατέρα και μία μητέρα, έτσι όπως ορίζει η φύση (ο Θεός για μένα), τα σκέφτηκε κανείς; Αλλά ξέχασα, δεν υπάρχει πλέον πατέρας και μητέρα, υπάρχει γονιός α και γονιός β . Ε εγώ λοιπόν ΑΠΟΡΡΊΠΤΩ αυτόν τον ξεπεσμό. Απορρίπτω το δικαίωμα κάποιων να βρίζουν τα θεία, τον Θεό, τον Ιησού, τη μητέρα του, τους Προφήτες κ.α. Απορρίπτω το δικαίωμα ορισμένων που υπό το πρόσχημα της ελεύθερης έκφρασης, βλασφημούν τα θεία. Απορρίπτω τη διάδωση αθεϊστικών ψευτοφιλελέ και αριστεροκουλτουριάρικων ιδεών απλά επειδή έτσι προστάζει η Δημοκρατία . Απορρίπτω το δικαίωμα στη ζωή ενός που μπαίνει σε ένα σπίτι και το ρημάζει, και ο ιδιοκτήτης του σπιτιού δεν έχει το δικαίωμα σκοτώσει τον εισβολέα, ανεξαρτήτως αν ο εισβολέας έχει όπλο ή όχι. Απορρίπτω την ψευτοπρόοδο του να διδάσκουν στο παιδί μου την ύπαρξη δήθεν ενός τρίτου κοινωνικού φύλου ή της ψευτοθεωρία του Δραβίνου. Απορρίπτω και το δικαίωμα των γονέων που δέχονται να διδάσκονται στα παιδιά τους τέτοια πράγματα. Απορρίπτω το δικαίωμα στην ελευθερία των γονιών που αποδέχονται να διδάσκονται τα παιδιά τους τέτοιες ανωμαλίες. Απορρίπτω το δικαίωμα κάποιων να μεθοκοπούν, απλά και μόνο επειδή έτσι γουστάρουν. Απορρίπτω το δικαίωμα στη ζωή κάποιων που σπάνε τράπεζες, δημόσια κτήρια, αυτοκίνητα, καταστρέφουν την περιουσία του κόσμου ή τη Δημόσια περιουσία. Απορρίπτω την κατάσταση όπου κάποιος πετάει μια μολότοφ και η αστυνομία ρίχνει στον αέρα αντί να του ρίξει του αλήτη μια σφαίρα στο κεφάλι. Αυτές είναι οι αξίες σας. Πάρτε αυτές τις αξίες και βάλτε τις στον κ@@ο σας. Σας τις χαρίζω.",απορριπτω την ευρωπη απορριπτω τον ηθικο τησ ξεπεσμο δεν ενεχομαι να πηγαινω σε ενα μπαρ και να βλεπω κοριτσακια χρονων να κρατουν στο ενα χερι το ποτο και στο αλλο χερι το τσιγαρο και ο κωλοσ τουσ και το στρινγκ να ειναι εξω απο το παντελονι απορριπτω την ευρωπη οπου κοριτσακια ηδη απο την ηλικια των εχουν ξεκινησει τισ εκτρωσεισ απορριπτω το δικαιωμα καποιων ανευθυνων γυναικων στην εκτρωση απορριπτω το δικαιωμα καποιων πορνων στο να μεταφραζουν τη δολοφονια ενοσ αγεννητου μωρου δικαιωμα λεγοντασ ειναι ατομικο μου δικαιωμα ειναι ενα κομματι απο το σωμα μου απορριπτω το να εχουν δικαιωματα οι βιαστεσ οι δολοφονοι οι εγκληματιεσ οι παιδεραστεσ απορριπτω το δικαιωμα τουσ στην ιδια τη ζωη απορριπτω το να εχει γεμισει καθε καναλι και απο εναν τοιουτο απορριπτω το δικαιωμα τουσ να κανουν παρελασεισ υποδηλωνοντασ ετσι την υπερηφανεια τουσ επειδη βαζουν μια πουτσα στον κωλο τουσ απορριπτω το δηθεν δικαιωμα τουσ να υιοθετουν παιδια τα δικαιωματα των παιδιων να εχουν εναν πατερα και μια μητερα ετσι οπωσ οριζει η φυση ο θεοσ για μενα τα σκεφτηκε κανεισ αλλα ξεχασα δεν υπαρχει πλεον πατερασ και μητερα υπαρχει γονιοσ α και γονιοσ β ε εγω λοιπον απορριπτω αυτον τον ξεπεσμο απορριπτω το δικαιωμα καποιων να βριζουν τα θεια τον θεο τον ιησου τη μητερα του τουσ προφητεσ κα απορριπτω το δικαιωμα ορισμενων που υπο το προσχημα τησ ελευθερησ εκφρασησ βλασφημουν τα θεια απορριπτω τη διαδωση αθεϊστικων ψευτοφιλελε και αριστεροκουλτουριαρικων ιδεων απλα επειδη ετσι προσταζει η δημοκρατια απορριπτω το δικαιωμα στη ζωη ενοσ που μπαινει σε ενα σπιτι και το ρημαζει και ο ιδιοκτητησ του σπιτιου δεν εχει το δικαιωμα σκοτωσει τον εισβολεα ανεξαρτητωσ αν ο εισβολεασ εχει οπλο η οχι απορριπτω την ψευτοπροοδο του να διδασκουν στο παιδι μου την υπαρξη δηθεν ενοσ τριτου κοινωνικου φυλου η τησ ψευτοθεωρια του δραβινου απορριπτω και το δικαιωμα των γονεων που δεχονται να διδασκονται στα παιδια τουσ τετοια πραγματα απορριπτω το δικαιωμα στην ελευθερια των γονιων που αποδεχονται να διδασκονται τα παιδια τουσ τετοιεσ ανωμαλιεσ απορριπτω το δικαιωμα καποιων να μεθοκοπουν απλα και μονο επειδη ετσι γουσταρουν απορριπτω το δικαιωμα στη ζωη καποιων που σπανε τραπεζεσ δημοσια κτηρια αυτοκινητα καταστρεφουν την περιουσια του κοσμου η τη δημοσια περιουσια απορριπτω την κατασταση οπου καποιοσ πεταει μια μολοτοφ και η αστυνομια ριχνει στον αερα αντι να του ριξει του αλητη μια σφαιρα στο κεφαλι αυτεσ ειναι οι αξιεσ σασ παρτε αυτεσ τισ αξιεσ και βαλτε τισ στον κο σασ σασ τισ χαριζω,2
Η γιορτή του αντίχριστου και των παιδεραστών ονόματι μουσουλμάνων,η γιορτη του αντιχριστου και των παιδεραστων ονοματι μουσουλμανων,2
"Χάσαμε Μακεδονία, η Αλβανία μας σέρνει Χάγη δημογραφικά πεθαίνουμε γεμιζει η χωρα με λαθρομετανάστες και οι Έλληνες επιμένουν να στηρίζουν @neademokratia που απλά παρακολουθει το χάος που έρχεται! ΚΡΙΜΑ! @ellinikilisi https://t.co/uwhYLZ6KOQ",χασαμε μακεδονια η αλβανια μασ σερνει χαγη δημογραφικα πεθαινουμε γεμιζει η χωρα με λαθρομεταναστεσ και οι ελληνεσ επιμενουν να στηριζουν neademokratia που απλα παρακολουθει το χαοσ που ερχεται κριμα ellinikilisi,2
#ασυνόδευτα #ΑΠΕΛΑΣΗ #ΑΠΕΛΑΣΗ_ΤΩΡΑ #ΑΠΕΛΑΣΕΙΣ #Πρώτα_η_Ελλάδα #Πρώτα_οι_Έλληνες #λαθρομετανάστες #λαθρομεταναστευτικό #λαθρο #αντικατάσταση_πληθυσμού #δημογραφική_αλλοίωση #μεταναστευτικό #δολοφονία,ασυνοδευτα απελαση απελαση_τωρα απελασεισ πρωτα_η_ελλαδα πρωτα_οι_ελληνεσ λαθρομεταναστεσ λαθρομεταναστευτικο λαθρο αντικατασταση_πληθυσμου δημογραφικη_αλλοιωση μεταναστευτικο δολοφονια,2
@leftgr Μπράβο...πίσω στα μπουρδέλα τους οι λαθρομετανάστες,leftgr μπραβοπισω στα μπουρδελα τουσ οι λαθρομεταναστεσ,2
@Iasonas_Apost Μπράβο στο λιμενικό..πίσω οι λαθρομετανάστες,iasonas_apost μπραβο στο λιμενικοπισω οι λαθρομεταναστεσ,2
@Urfurslaag Πίσω οι στα μπουρδέλα τους οι λαθρομετανάστες και συ μαζί.,urfurslaag πισω οι στα μπουρδελα τουσ οι λαθρομεταναστεσ και συ μαζι,2
"@kostasbarkas @nhardalias Βρε γελοιε φαλακρομπουλη κάθε μέρα στην Θεσσαλονίκη είχαμε πορεία... Μια για την λουλου, μια για τους λαθρομετανάστες κλπ... Όλα τα παρταλια που στηρίζετε... ΠΕΤΑΜΕΝΕ ΜΑΛΑΚΑ",kostasbarkas nhardalias βρε γελοιε φαλακρομπουλη καθε μερα στην θεσσαλονικη ειχαμε πορεια μια για την λουλου μια για τουσ λαθρομεταναστεσ κλπ ολα τα παρταλια που στηριζετε πεταμενε μαλακα,2
"Από τα 1259 κρούσματα πόσοι είναι λαθρομετανάστες που τους αφήνετε να γυρίζουν μπουλούκια στις πλατείες , στους δρόμους παντού, και να σκορπάνε τον ιό χέζοντας και να κατουράνε τα πάντα στο διάβα τους. Απορώ τι φοβάστε ???",απο τα κρουσματα ποσοι ειναι λαθρομεταναστεσ που τουσ αφηνετε να γυριζουν μπουλουκια στισ πλατειεσ στουσ δρομουσ παντου και να σκορπανε τον ιο χεζοντασ και να κατουρανε τα παντα στο διαβα τουσ απορω τι φοβαστε,2
Εαν παρελάσουν οι Πακιστανοί λαθρομετανάστες θα φυλακιστούν? Ερώτηση στα Λαμόγια που πήραν αυτά τα μέτρα.,εαν παρελασουν οι πακιστανοι λαθρομεταναστεσ θα φυλακιστουν ερωτηση στα λαμογια που πηραν αυτα τα μετρα,2
#ΣΥΡΙΖΑ_ξεφτιλες #μορια #μεταναστευτικό Τι έγινε ρε αριστερά κοπρόσκυλα με τον θάνατο 2 ηλικιωμένων στα Χανιά.Αυτοί δεν έχουν ψυχή ή μήπως το βουλωνετε επειδή ειναι από το Μπαγκλαντές ο φονιάς;,συριζα_ξεφτιλεσ μορια μεταναστευτικο τι εγινε ρε αριστερα κοπροσκυλα με τον θανατο ηλικιωμενων στα χανιααυτοι δεν εχουν ψυχη η μηπωσ το βουλωνετε επειδη ειναι απο το μπαγκλαντεσ ο φονιασ,2
@makednos34 @NorthEpirus @bogdanosk @orguel1984 Η κυβέρνηση της ΝΔ συνεχίζει το εγκληματικό έργο των συριζοφασιστων στην λαθρομετανάστευση μεταφέροντας λαθρομετανάστες στην ενδοχώρα ερήμην των Ελλήνων πολιτών εξασφαλίζοντας τους υπηκοότητα επιδόματα δωρεάν σίτιση ιατροφαρμακευτικη περιθαλψη στέγαση σε βάρος των Ελλήνων πολιτών https://t.co/bkmfbnRUk5,makednos nohepirus bogdanosk orguel η κυβερνηση τησ νδ συνεχιζει το εγκληματικο εργο των συριζοφασιστων στην λαθρομεταναστευση μεταφεροντασ λαθρομεταναστεσ στην ενδοχωρα ερημην των ελληνων πολιτων εξασφαλιζοντασ τουσ υπηκοοτητα επιδοματα δωρεαν σιτιση ιατροφαρμακευτικη περιθαλψη στεγαση σε βαροσ των ελληνων πολιτων,2
@orguel1984 @makednos34 @NorthEpirus @bogdanosk Η κυβέρνηση της ΝΔ συνεχίζει το εγκληματικό έργο των συριζοφασιστων στην λαθρομετανάστευση μεταφέροντας λαθρομετανάστες στην ενδοχώρα ερήμην των Ελλήνων πολιτών εξασφαλίζοντας τους υπηκοότητα επιδόματα δωρεάν σίτιση ιατροφαρμακευτικη περιθαλψη στέγαση σε βάρος των Ελλήνων πολιτών https://t.co/llqNXw4w9T,orguel makednos nohepirus bogdanosk η κυβερνηση τησ νδ συνεχιζει το εγκληματικο εργο των συριζοφασιστων στην λαθρομεταναστευση μεταφεροντασ λαθρομεταναστεσ στην ενδοχωρα ερημην των ελληνων πολιτων εξασφαλιζοντασ τουσ υπηκοοτητα επιδοματα δωρεαν σιτιση ιατροφαρμακευτικη περιθαλψη στεγαση σε βαροσ των ελληνων πολιτων,2
