text,text_processed,topic
"Σε πολιτική και οικονομική αυτοκτονία οδηγούν την Ευρώπη οι κυρώσεις κατά Ρωσίας, η πράσινη ενέργεια και τα μέτρα για covid https://t.co/s36AXRhTa7",σε πολιτικη και οικονομικη αυτοκτονια οδηγουν την ευρωπη οι κυρωσεισ κατα ρωσιασ η πρασινη ενεργεια και τα μετρα για covid https://tco/s36axrhta7,2
"Σε πολιτική και οικονομική αυτοκτονία οδηγούν την Ευρώπη οι κυρώσεις κατά Ρωσίας, η πράσινη ενέργεια και τα μέτρα για covid https://t.co/KSCKj2Zwf6",σε πολιτικη και οικονομικη αυτοκτονια οδηγουν την ευρωπη οι κυρωσεισ κατα ρωσιασ η πρασινη ενεργεια και τα μετρα για covid https://tco/ksckj2zwf6,2
Η πρόταση - βόμβα Bin Salman για πολλαπλασιασμό της ισχύος στη διασύνδεση για φθηνή πράσινη ενέργεια https://t.co/Eo5DMfvE1L,η προταση - βομβα bin salman για πολλαπλασιασμο τησ ισχυοσ στη διασυνδεση για φθηνη πρασινη ενεργεια https://tco/eo5dmfve1l,2
Πράσινη ενέργεια στο γηροκομείο των ιδρυμάτων Καλοκαιρινού https://t.co/WWTDVi9D1y,πρασινη ενεργεια στο γηροκομειο των ιδρυματων καλοκαιρινου https://tco/wwtdvi9d1y,2
RT @sofokleous10: Alpha Services and Holdings: Σχέδια και δράσεις για ένα βιώσιμο μέλλον Απολογισμός Βιώσιμης Ανάπτυξης 2021   https://t.co…, @sofokleous10: alpha services and holdings: σχεδια και δρασεισ για ενα βιωσιμο μελλον απολογισμοσ βιωσιμησ αναπτυξησ 2021   https://tco…,2
Συνεχίζονται τα μεγάλα deals στην πράσινη ενέργεια https://t.co/RJGu7jjgTi,συνεχιζονται τα μεγαλα deals στην πρασινη ενεργεια https://tco/rjgu7jjgti,2
Alpha Services and Holdings: Σχέδια και δράσεις για ένα βιώσιμο μέλλον Απολογισμός Βιώσιμης Ανάπτυξης 2021 https://t.co/78EXzg4Z0x,alpha services and holdings: σχεδια και δρασεισ για ενα βιωσιμο μελλον απολογισμοσ βιωσιμησ αναπτυξησ 2021 https://tco/78exzg4z0x,2
Ε.Ε: Η εισβολή της Ρωσίας στην Ουκρανία πάει πίσω την πράσινη ανάπτυξη https://t.co/3Ui14z8zYn #οικονομια #news #Πολεμος_στην_Ουκρανια #πανδημια #greece #survivorGR,εε: η εισβολη τησ ρωσιασ στην ουκρανια παει πισω την πρασινη αναπτυξη https://tco/3ui14z8zyn #οικονομια #news #πολεμοσ_στην_ουκρανια #πανδημια #greece #survivorgr,2
Οι νέες μπαταρίες θα μειώσουν σημαντικά το αποτύπωμα άνθρακα στα ηλεκτρικά αυτοκίνητα - https://t.co/y8HB9jvY1F https://t.co/k2XRfWqOfy,οι νεεσ μπαταριεσ θα μειωσουν σημαντικα το αποτυπωμα ανθρακα στα ηλεκτρικα αυτοκινητα - https://tco/y8hb9jvy1f https://tco/k2xrfwqofy,2
"Η Siemens λανσάρει την Building X, μια ανοιχτή σουίτα με AI δυνατότητες για κτήρια με μηδενικό αποτύπωμα άνθρακα https://t.co/eZDFSzliQC",η siemens λανσαρει την building x μια ανοιχτη σουιτα με ai δυνατοτητεσ για κτηρια με μηδενικο αποτυπωμα ανθρακα https://tco/ezdfszliqc,2
#ΕΥΔΑΠ: Η κυκλική οικονομία γίνεται πράξη σε 4 άξονες - #mononewsGR https://t.co/Q9VWLw5oSH,#ευδαπ: η κυκλικη οικονομια γινεται πραξη σε 4 αξονεσ - #mononewsgr https://tco/q9vwlw5osh,2
"ΔΗΜΟΣ ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ: Επένδυση 4,5 εκατ. στο περιβάλλον και στην οικονομία - https://t.co/jQyuvoc6gB #ΔήμοςΝεαπολεωςΣυκεων #ΕΝΕΡΓΕΙΑ #επένδυση #οικονομία",δημοσ νεαπολησ-συκεων: επενδυση 45 εκατ στο περιβαλλον και στην οικονομια - https://tco/jqyuvoc6gb #δημοσνεαπολεωσσυκεων #ενεργεια #επενδυση #οικονομια,2
"Γκριμάλντι: Διαθέτουμε στόλο σύγχρονο, αποδοτικό και βιώσιμο - Στη Νάπολη το νεότευκτο υβριδικό Eco Adriatica - mononews #mononewsGR https://t.co/S0606Nawju",γκριμαλντι: διαθετουμε στολο συγχρονο αποδοτικο και βιωσιμο - στη ναπολη το νεοτευκτο υβριδικο eco adriatica - mononews #mononewsgr https://tco/s0606nawju,2
Η Nissan εγκαινιάζει βιώσιμο χρηματοδοτικό πλαίσιο για τη χρηματοδότηση ηλεκτρικών οχημάτων https://t.co/DYf2x0UjS5,η nissan εγκαινιαζει βιωσιμο χρηματοδοτικο πλαισιο για τη χρηματοδοτηση ηλεκτρικων οχηματων https://tco/dyf2x0ujs5,2
Η Nissan εγκαινιάζει βιώσιμο χρηματοδοτικό πλαίσιο για τη χρηματοδότηση ηλεκτρικών οχημάτων ... https://t.co/S4VO57tjZO,η nissan εγκαινιαζει βιωσιμο χρηματοδοτικο πλαισιο για τη χρηματοδοτηση ηλεκτρικων οχηματων  https://tco/s4vo57tjzo,2
"#ΕΥΔΑΠ: Έμφαση στην πράσινη ενέργεια από Βιοαέριο, Υδροηλεκτρικά και Φωτοβολταϊκά - #mononewsGR https://t.co/6K8WZScZEN",#ευδαπ: εμφαση στην πρασινη ενεργεια απο βιοαεριο υδροηλεκτρικα και φωτοβολταϊκα - #mononewsgr https://tco/6k8wzsczen,2
"Ενημερωτικό Δελτίο
• Πολιτισμός • Υγεία  • Τουρισμός • Οικονομία • Ενέργεια • Περιβάλλον • Βραζιλία • Αεροδρόμια • Γαστρονομία •
https://t.co/hE110j0qvw https://t.co/74lYoJBElt",ενημερωτικο δελτιο • πολιτισμοσ • υγεια  • τουρισμοσ • οικονομια • ενεργεια • περιβαλλον • βραζιλια • αεροδρομια • γαστρονομια • https://tco/he110j0qvw https://tco/74lyojbelt,2
[Κλικ και διαβάστε στο mononews]Stéphane Monier(Lombard Odier):  Πότε ενσωματώνουμε τις τεχνολογικές επενδύσεις σε ένα βιώσιμο χαρτοφυλάκιο https://t.co/THXJ0Jo07h,[κλικ και διαβαστε στο mononews]stéphane monier(lombard odier):  ποτε ενσωματωνουμε τισ τεχνολογικεσ επενδυσεισ σε ενα βιωσιμο χαρτοφυλακιο https://tco/thxj0jo07h,2
Stéphane Monier (Lombard Odier): Πότε ενσωματώνουμε τις τεχνολογικές επενδύσεις σε ένα βιώσιμο χαρτοφυλάκιο - mononews #mononewsGR https://t.co/fV94jKDBCh,stéphane monier (lombard odier): ποτε ενσωματωνουμε τισ τεχνολογικεσ επενδυσεισ σε ενα βιωσιμο χαρτοφυλακιο - mononews #mononewsgr https://tco/fv94jkdbch,2
Η κυκλική οικονομία στο επίκεντρο αφιερώματος της 86ης ΔΕΘ https://t.co/KxyyVgCJbD #businessnewsgr,η κυκλικη οικονομια στο επικεντρο αφιερωματοσ τησ 86ησ δεθ https://tco/kxyyvgcjbd #businessnewsgr,2
[Κλικ και διαβάστε στο iefimerida] #Θεσσαλονίκη: Η κυκλική οικονομία στο επίκεντρο του αφιερώματος της φετινής 86ης ΔΕΘ https://t.co/lg04RGIjUk,[κλικ και διαβαστε στο iefimerida] #θεσσαλονικη: η κυκλικη οικονομια στο επικεντρο του αφιερωματοσ τησ φετινησ 86ησ δεθ https://tco/lg04rgijuk,2
RT @TheOpinion_News: Θεσσαλονίκη: Η κυκλική οικονομία στο επίκεντρο του αφιερώματος της φετινής 86ης ΔΕΘ https://t.co/jf0vVeQ5ir #Thessalon…, @theopinion_news: θεσσαλονικη: η κυκλικη οικονομια στο επικεντρο του αφιερωματοσ τησ φετινησ 86ησ δεθ https://tco/jf0vveq5ir #thessalon…,2
RT @Moneypressgr: 86η ΔΕΘ: Η κυκλική οικονομία στο επίκεντρο του ειδικού αφιερώματος  #moneypress https://t.co/tuRkTMKiwC, @moneypressgr: 86η δεθ: η κυκλικη οικονομια στο επικεντρο του ειδικου αφιερωματοσ  #moneypress https://tco/turktmkiwc,2
86η ΔΕΘ: Η κυκλική οικονομία στο επίκεντρο του ειδικού αφιερώματος  #moneypress https://t.co/tuRkTMKiwC,86η δεθ: η κυκλικη οικονομια στο επικεντρο του ειδικου αφιερωματοσ  #moneypress https://tco/turktmkiwc,2
"Τα νέα αναδιπλούμενα Samsung Galaxy smartphones ανοίγουν το δρόμο για ένα πιο βιώσιμο μέλλον, παρέχοντας την πιο ευέλικτη εμπειρία κινητής https://t.co/HDYxVTwOWY",τα νεα αναδιπλουμενα samsung galaxy smaphones ανοιγουν το δρομο για ενα πιο βιωσιμο μελλον παρεχοντασ την πιο ευελικτη εμπειρια κινητησ https://tco/hdyxvtwowy,2
"Ενημερωτικό Δελτίο
• Πολιτισμός • Ομογένεια  • Τουρισμός • Οικονομία • Ενέργεια • Περιβάλλον • Έρευνα • Κυκλοφοριακές ρυθμίσεις •
https://t.co/RnV5BLgDDE https://t.co/551zEx9gMT",ενημερωτικο δελτιο • πολιτισμοσ • ομογενεια  • τουρισμοσ • οικονομια • ενεργεια • περιβαλλον • ερευνα • κυκλοφοριακεσ ρυθμισεισ • https://tco/rnv5blgdde https://tco/551zex9gmt,2
Νέες μπαταρίες στερεάς κατάστασης με μειωμένο αποτύπωμα άνθρακα στα ηλεκτρικά αυτοκίνητα https://t.co/3Yhxs97DOX,νεεσ μπαταριεσ στερεασ καταστασησ με μειωμενο αποτυπωμα ανθρακα στα ηλεκτρικα αυτοκινητα https://tco/3yhxs97dox,2
Πράσινη οικονομία και επενδύσεις είναι το μέλλον της Ευρώπης - https://t.co/eiOPQNSsIs https://t.co/mA0ufXozk0  #ΕΕ,πρασινη οικονομια και επενδυσεισ ειναι το μελλον τησ ευρωπησ - https://tco/eiopqnssis https://tco/ma0ufxozk0  #εε,2
RT @FChaniwn: Τυφλή γατούλα για σπίτι! 😻❤️Είναι μόλις 3 μηνών και αναζητά μια οικογένεια γιατί δεν μπορεί να επιβιώσει στο δρόμο. 😿 Τα τυφλ…, @fchaniwn: τυφλη γατουλα για σπιτι 😻❤️ειναι μολισ 3 μηνων και αναζητα μια οικογενεια γιατι δεν μπορει να επιβιωσει στο δρομο 😿 τα τυφλ…,2
RT @FChaniwn: Τυφλή γατούλα για σπίτι! 😻❤️Είναι μόλις 3 μηνών και αναζητά μια οικογένεια γιατί δεν μπορεί να επιβιώσει στο δρόμο. 😿 Τα τυφλ…, @fchaniwn: τυφλη γατουλα για σπιτι 😻❤️ειναι μολισ 3 μηνων και αναζητα μια οικογενεια γιατι δεν μπορει να επιβιωσει στο δρομο 😿 τα τυφλ…,2
Φώτα Led σε όλους τους κεντρικούς οδικούς άξονες της Αττικής https://t.co/go9ql0eoyY,φωτα led σε ολουσ τουσ κεντρικουσ οδικουσ αξονεσ τησ αττικησ https://tco/go9ql0eoyy,2
"RT @VMdesignblogg: Μια μπουλντόζα θάβει λεπίδες ανεμογεννητριών, καθώς όταν φθείρονται δεν υπάρχει τρόπος ανακύκλωσης. Πράσινη ενέργεια και…", @vmdesignblogg: μια μπουλντοζα θαβει λεπιδεσ ανεμογεννητριων καθωσ οταν φθειρονται δεν υπαρχει τροποσ ανακυκλωσησ πρασινη ενεργεια και…,2
"RT @VMdesignblogg: Μια μπουλντόζα θάβει λεπίδες ανεμογεννητριών, καθώς όταν φθείρονται δεν υπάρχει τρόπος ανακύκλωσης. Πράσινη ενέργεια και…", @vmdesignblogg: μια μπουλντοζα θαβει λεπιδεσ ανεμογεννητριων καθωσ οταν φθειρονται δεν υπαρχει τροποσ ανακυκλωσησ πρασινη ενεργεια και…,2
"Το μικρό κίτρινο πράγμα είναι μπουλντόζα. Θάβει λεπίδες ανεμόμυλου που χρησιμοποιούνται για πράσινη ενέργεια.
Γιατί; Γιατί είναι φθαρμένα και δεν υπάρχει τρόπος ανακύκλωσης προς το παρόν.
Έτσι λειτουργεί η πράσινη ενέργεια!
Απλά θάψτε τους στο χώμα.. https://t.co/qGQoj8rjpv",το μικρο κιτρινο πραγμα ειναι μπουλντοζα θαβει λεπιδεσ ανεμομυλου που χρησιμοποιουνται για πρασινη ενεργεια γιατι; γιατι ειναι φθαρμενα και δεν υπαρχει τροποσ ανακυκλωσησ προσ το παρον ετσι λειτουργει η πρασινη ενεργεια απλα θαψτε τουσ στο χωμα https://tco/qgqoj8rjpv,2
"Ενημερωτικό Δελτίο
• Πολιτισμός • Τουρισμός • Οικονομία • Ενέργεια • Περιβάλλον • Έρευνα • Διαγωνισμός • Υγεία • Ακίνητα •
https://t.co/ZbgBr5G8Wg https://t.co/VoPui7FnZx",ενημερωτικο δελτιο • πολιτισμοσ • τουρισμοσ • οικονομια • ενεργεια • περιβαλλον • ερευνα • διαγωνισμοσ • υγεια • ακινητα • https://tco/zbgbr5g8wg https://tco/vopui7fnzx,2
RT @sofokleous10: Oxford Economics στο https://t.co/wBftOCdGOu: Με βιώσιμο τρόπο η επιστροφή στα πλεονάσματα για να μη γυρίσει «μπούμερανγκ…, @sofokleous10: oxford economics στο https://tco/wbftocdgou: με βιωσιμο τροπο η επιστροφη στα πλεονασματα για να μη γυρισει «μπουμερανγκ…,2
"Ποια πράσινη ενέργεια; Ο σώζων εαυτόν σωθήτω...Η Γερμανία έθεσε σε λειτουργία άλλο ένα εργοστάσιο ηλεκτροπαραγωγής με καύση άνθρακα
https://t.co/V1O02oB0DX",ποια πρασινη ενεργεια; ο σωζων εαυτον σωθητωη γερμανια εθεσε σε λειτουργια αλλο ενα εργοστασιο ηλεκτροπαραγωγησ με καυση ανθρακα https://tco/v1o02ob0dx,2
Η κυκλική οικονομία στην 86η ΔΕΘ - https://t.co/eiOPQNSsIs https://t.co/KMEN6XkYpb #86ηΔΕΘ #ΒιώσιμηΑνάπτυξη #ΚαθαρήΕνέργεια #ΚυκλικήΟικονομία,η κυκλικη οικονομια στην 86η δεθ - https://tco/eiopqnssis https://tco/kmen6xkypb #86ηδεθ #βιωσιμηαναπτυξη #καθαρηενεργεια #κυκλικηοικονομια,2
"Ανεμογεννήτριες: πόσο «πράσινη» είναι η ενέργειά τους;, γράφει ο Βαγγέλης Ντάλης https://t.co/kvWNbj9nZ4",ανεμογεννητριεσ: ποσο «πρασινη» ειναι η ενεργεια τουσ; γραφει ο βαγγελησ νταλησ https://tco/kvwnbj9nz4,2
"#PraktoreioLife
Το δεντρόσπιτο KOJA, μια πρόταση για βιώσιμο ταξίδι

https://t.co/otaPvAXfqT https://t.co/6BWRT34qN7",#praktoreiolife το δεντροσπιτο koja μια προταση για βιωσιμο ταξιδι  https://tco/otapvaxfqt https://tco/6bw34qn7,2
Επιχειρησιακό σχέδιο για τον βιώσιμο τουρισμό και την επιμήκυνση της τουριστικής περιόδου στον Δήμο Χερσονήσου https://t.co/mEJpAy9x37,επιχειρησιακο σχεδιο για τον βιωσιμο τουρισμο και την επιμηκυνση τησ τουριστικησ περιοδου στον δημο χερσονησου https://tco/mejpay9x37,2
"Το δεντρόσπιτο KOJA, μια πρόταση για βιώσιμο ταξίδι https://t.co/bXrpOoAKVM",το δεντροσπιτο koja μια προταση για βιωσιμο ταξιδι https://tco/bxrpooakvm,2
"Το δεντρόσπιτο KOJA, μια πρόταση για βιώσιμο ταξίδι https://t.co/NfzWfF5gZJ",το δεντροσπιτο koja μια προταση για βιωσιμο ταξιδι https://tco/nfzwff5gzj,2
"RT @disorderisti: #Παπιγκο 
Περίφραξη δρόμου μεσα στον δρυμό κχαρακτηρισμός ως ιδιωτικός.
Νέες καταγγελίες απο #Καλλιστω για τις βίλες που…", @disorderisti: #παπιγκο  περιφραξη δρομου μεσα στον δρυμο κχαρακτηρισμοσ ωσ ιδιωτικοσ νεεσ καταγγελιεσ απο #καλλιστω για τισ βιλεσ που…,2
Οικονόμου για Ναυπηγεία Ελευσίνας: Βιώσιμο μοντέλο επανεκκίνησης και διασφάλιση των θέσεων εργασίας - https://t.co/yxR4SeyM7S https://t.co/l9Ysezz0ik,οικονομου για ναυπηγεια ελευσινασ: βιωσιμο μοντελο επανεκκινησησ και διασφαλιση των θεσεων εργασιασ - https://tco/yxr4seym7s https://tco/l9ysezz0ik,2
Οικονόμου: Βιώσιμο μοντέλο επανεκκίνησης των Ναυπηγείων Ελευσίνας και διασφάλιση των θέσεων εργασίας - mononews #mononewsGR https://t.co/nlHW4R3lYp,οικονομου: βιωσιμο μοντελο επανεκκινησησ των ναυπηγειων ελευσινασ και διασφαλιση των θεσεων εργασιασ - mononews #mononewsgr https://tco/nlhw4r3lyp,2
Γιάννης Οικονόμου: Η Συμφωνία Εξυγίανσης των Ναυπηγείων Ελευσίνας διαμορφώνει ένα βιώσιμο μοντέλο επανεκκίνησης https://t.co/cuaM9T2KTd,γιαννησ οικονομου: η συμφωνια εξυγιανσησ των ναυπηγειων ελευσινασ διαμορφωνει ενα βιωσιμο μοντελο επανεκκινησησ https://tco/cuam9t2ktd,2
Γιάννης Οικονόμου: Η Συμφωνία Εξυγίανσης των Ναυπηγείων Ελευσίνας διαμορφώνει ένα βιώσιμο μοντέλο επανεκκίνησης--https://t.co/lMhmqmHnS6,γιαννησ οικονομου: η συμφωνια εξυγιανσησ των ναυπηγειων ελευσινασ διαμορφωνει ενα βιωσιμο μοντελο επανεκκινησησ--https://tco/lmhmqmhns6,2
