text,text_processed,topic
Η κλιματική αλλαγή επηρεάζει τα παιδιά ακόμη και πριν τη γέννηση https://t.co/U9dUtHxxJ5,η κλιματικη αλλαγη επηρεαζει τα παιδια ακομη και πριν τη γεννηση,1
"Βρετανία: Ακτιβιστές κόλλησαν τα χέρια τους σε πίνακα του Βαν Γκογκ, διαμαρτυρόμενοι για την κλιματική αλλαγή – Βίντεο https://t.co/MqtNHJlZUA",βρετανια ακτιβιστεσ κολλησαν τα χερια τουσ σε πινακα του βαν γκογκ διαμαρτυρομενοι για την κλιματικη αλλαγη βιντεο,1
Κλιματική αλλαγή: Πανάρχαια άγνωστα μικρόβια θα απελευθερωθούν από τους παγετώνες που λιώνουν; Μπορούν να πυροδοτήσουν “πανδημίες”; -,κλιματικη αλλαγη παναρχαια αγνωστα μικροβια θα απελευθερωθουν απο τουσ παγετωνεσ που λιωνουν μπορουν να πυροδοτησουν πανδημιεσ,1
"[Κλικ και διαβάστε στο thecaller]Κλιματική  #Αλλαγή:  #Άγνωστα μικρόβια παγιδευμένα σε παγετώνες που λιώνουν, μπορεί να πυροδοτήσουν νέες πανδη https://t.co/bc0qyAOPEP",κλικ και διαβαστε στο thecallerκλιματικη αλλαγη αγνωστα μικροβια παγιδευμενα σε παγετωνεσ που λιωνουν μπορει να πυροδοτησουν νεεσ πανδη,1
Κλιματική αλλαγή: Άγνωστα μικρόβια παγιδευμένα σε παγετώνες που λιώνουν ίσως πυροδοτήσουν νέες πανδημίες - Documento https://t.co/pz2FrYZrh7,κλιματικη αλλαγη αγνωστα μικροβια παγιδευμενα σε παγετωνεσ που λιωνουν ισωσ πυροδοτησουν νεεσ πανδημιεσ documento,1
Κλιματική αλλαγή: Οι πάγοι που λιώνουν μπορούν να απελευθερώσουν μικρόβια που θα προκαλέσουν νέες πανδημίες https://t.co/j3tAYm4kOX,κλιματικη αλλαγη οι παγοι που λιωνουν μπορουν να απελευθερωσουν μικροβια που θα προκαλεσουν νεεσ πανδημιεσ,1
Κλιματική αλλαγή: Ο Γκουτέρες προειδοποιεί για το πόσο ευάλωτη είναι η Καραϊβική https://t.co/EoQD6xxUHb,κλιματικη αλλαγη ο γκουτερεσ προειδοποιει για το ποσο ευαλωτη ειναι η καραϊβικη,1
SOS Γκουτέρες για την Καραϊβική: Κινδυνεύει όσο καμία άλλη περιοχή από την κλιματική κρίση https://t.co/5l3gtFmdG6,sos γκουτερεσ για την καραϊβικη κινδυνευει οσο καμια αλλη περιοχη απο την κλιματικη κριση,1
"Κλιματική αλλαγή: Ο γγ του ΟΗΕ προειδοποιεί για το πόσο ευάλωτη είναι η Καραϊβική

https://t.co/qPPOZcX1rR https://t.co/YiMssQF8Ej",κλιματικη αλλαγη ο γγ του οηε προειδοποιει για το ποσο ευαλωτη ειναι η καραϊβικη,1
Πώς θα περνάς τέλεια στην παραλία χωρίς να επιβαρύνεις το περιβάλλον https://t.co/l1KdMzeYvg,πωσ θα περνασ τελεια στην παραλια χωρισ να επιβαρυνεισ το περιβαλλον,1
"#Ερευνητές της Κινεζικής Ακαδημίας Επιστημών, οι οποίοι έκαναν τη σχετική #δημοσίευση στο #περιοδικό βιοτεχνολογίας “#Nature_Biotechnology”, σύμφωνα με το #Live_Science
#Κλιματικη_αλλαγη #μικροβια #παγοι #περιβαλλον #Επιστημη #Υγεια 

https://t.co/TlXwd8b3gl",ερευνητεσ τησ κινεζικησ ακαδημιασ επιστημων οι οποιοι εκαναν τη σχετικη δημοσιευση στο περιοδικο βιοτεχνολογιασ nature_biotechnology συμφωνα με το live_science κλιματικη_αλλαγη μικροβια παγοι περιβαλλον επιστημη υγεια,1
"Στο πρόγραμμα Περιβάλλον και Κλιματική Αλλαγή θα συνεχιστεί  το πρόγραμμα «Εξοικονομώ» που αναμένεται να ξεκινήσει άμεσα, ενώ  θα χρηματοδοτηθούν παρεμβάσεις Greco islands.

Αυτό επισημαίνει στα μέσα κοινωνικής δικτύωσης ο  υφυπουργός Ανάπτυξης και

https://t.co/kkGfkGZDMH",στο προγραμμα περιβαλλον και κλιματικη αλλαγη θα συνεχιστει το προγραμμα εξοικονομω που αναμενεται να ξεκινησει αμεσα ενω θα χρηματοδοτηθουν παρεμβασεισ greco islands αυτο επισημαινει στα μεσα κοινωνικησ δικτυωσησ ο υφυπουργοσ αναπτυξησ και,1
RT @TakisKapetanio2: «Η σύγχρονη δημοκρατία έχει ιδιωτικοποιηθεί. Δεν είναι πια βιώσιμη»  https://t.co/n9uiKk5m5C,rt takiskapetanio η συγχρονη δημοκρατια εχει ιδιωτικοποιηθει δεν ειναι πια βιωσιμη,1
RT @KostasVaxevanis: Ιωάννη Βαπτιστή δεν είναι περιβάλλον για να βάζεις τα άρθρα σου. Όπως βλέπεις δεν έχουν μεγάλη δημοφιλία. Όχι ότι έχου…,rt kostasvaxevanis ιωαννη βαπτιστη δεν ειναι περιβαλλον για να βαζεισ τα αρθρα σου οπωσ βλεπεισ δεν εχουν μεγαλη δημοφιλια οχι οτι εχου,1
Ο Δήμαρχος Χερσονήσου εκπροσώπησε την ΚΕΔΕ σε διαδικτυακή σύσκεψη για τα έργα προσαρμογής στην Κλιματική Αλλαγή https://t.co/ikVNW34rgY,ο δημαρχοσ χερσονησου εκπροσωπησε την κεδε σε διαδικτυακη συσκεψη για τα εργα προσαρμογησ στην κλιματικη αλλαγη,1
Στη Φινλανδία η πρώτη στον κόσμο μπαταρία από άμμο που αποθηκεύει «πράσινη» ενέργεια - https://t.co/3v0HtATSpN https://t.co/SPC8Y0yjyv,στη φινλανδια η πρωτη στον κοσμο μπαταρια απο αμμο που αποθηκευει πρασινη ενεργεια,1
Διαδικτυακή ημερίδα «Προσαρμογή της Περιφέρειας Ιονίων Νήσων στην Κλιματική Αλλαγή» https://t.co/hdij1487D4,διαδικτυακη ημεριδα προσαρμογη τησ περιφερειασ ιονιων νησων στην κλιματικη αλλαγη,1
Φινλανδία: Μπαταρία άμμου αποθηκεύει πράσινη ενέργεια για μήνες – Πιθανή λύση στην ενεργειακή κρίση https://t.co/83KFxfWXgh,φινλανδια μπαταρια αμμου αποθηκευει πρασινη ενεργεια για μηνεσ πιθανη λυση στην ενεργειακη κριση,1
"σπάθη ενός γενικευμένου πολέμου-, διαμορφώνει ένα άκρως ρευστό και ευμετάβλητο περιβάλλον.",σπαθη ενοσ γενικευμενου πολεμου διαμορφωνει ενα ακρωσ ρευστο και ευμεταβλητο περιβαλλον,1
"Ένας συνδυασμός παραγόντων -φυσικές καταστροφές, άνοδος του πληθωρισμού, πανδημία, ενεργειακή και κλιματική κρίση, μέχρι τη Δαμόκλειο https://t.co/FpFO6cZXGg https://t.co/s4JCbOHlmb",ενασ συνδυασμοσ παραγοντων φυσικεσ καταστροφεσ ανοδοσ του πληθωρισμου πανδημια ενεργειακη και κλιματικη κριση μεχρι τη δαμοκλειο,1
"Ερευνητές εγκατέστησαν στη δυτική Φινλανδία την πρώτη στον κόσμο πλήρως λειτουργική μπαταρία άμμου, η οποία μπορεί να αποθηκεύσει «πράσινη» ενέργεια για μήνες

https://t.co/zIW743m75J",ερευνητεσ εγκατεστησαν στη δυτικη φινλανδια την πρωτη στον κοσμο πληρωσ λειτουργικη μπαταρια αμμου η οποια μπορει να αποθηκευσει πρασινη ενεργεια για μηνεσ,1
Φινλανδία: Μπαταρία άμμου αποθηκεύει πράσινη ενέργεια για μήνες – Πιθανή λύση στην ενεργειακή κρίση ... https://t.co/uULSY3xvy8,φινλανδια μπαταρια αμμου αποθηκευει πρασινη ενεργεια για μηνεσ πιθανη λυση στην ενεργειακη κριση,1
Τρίτη παραίτηση από το στενό περιβάλλον του Τζόνσον: Παραιτήθηκε ο αντιπρόεδρος των Συντηρητικών Μπιμ Αφολάμι - mononews #mononewsGR https://t.co/OwcFzJEbCx,τριτη παραιτηση απο το στενο περιβαλλον του τζονσον παραιτηθηκε ο αντιπροεδροσ των συντηρητικων μπιμ αφολαμι mononews mononewsgr,1
"“Φύση πάσχουσα / Naturapatiens”  – “Νέοι καλλιτέχνες &amp; Κλιματική αλλαγή” , Ομαδικές εκθέσεις και εικαστικό workshop https://t.co/XtrT9FtMJv",φυση πασχουσα naturapatiens νεοι καλλιτεχνεσ amp κλιματικη αλλαγη ομαδικεσ εκθεσεισ και εικαστικο workshop,1
"Στο τέλος του 2022 το 50% της ζήτησης ηλεκτρικής ενέργειας στην Ελλάδα θα καλύπτεται από Ανανεώσιμες Πηγές Ενέργειας, ανέφερε ο υπουργός Περιβάλλοντος και Ενέργειας @KostasSkrekas μιλώντας σήμερα στο συνέδριο του #Εconomist

https://t.co/Uj0jDPzzVn https://t.co/FH38zfDFx5",στο τελοσ του το τησ ζητησησ ηλεκτρικησ ενεργειασ στην ελλαδα θα καλυπτεται απο ανανεωσιμεσ πηγεσ ενεργειασ ανεφερε ο υπουργοσ περιβαλλοντοσ και ενεργειασ kostasskrekas μιλωντασ σημερα στο συνεδριο του εconomist,1
RT @LykavitosGr: Έρευνα: Η Κλιματική Αλλαγή θα αυξήσει τα επόμενα χρόνια τις δασικές πυρκαγιές παγκοσμίως  #έρευνα #κλιματική_αλλαγή #πυρκα…,rt lykavitosgr ερευνα η κλιματικη αλλαγη θα αυξησει τα επομενα χρονια τισ δασικεσ πυρκαγιεσ παγκοσμιωσ ερευνα κλιματικη_αλλαγη πυρκα,1
RT @LykavitosGr: Έρευνα: Η Κλιματική Αλλαγή θα αυξήσει τα επόμενα χρόνια τις δασικές πυρκαγιές παγκοσμίως  #έρευνα #κλιματική_αλλαγή #πυρκα…,rt lykavitosgr ερευνα η κλιματικη αλλαγη θα αυξησει τα επομενα χρονια τισ δασικεσ πυρκαγιεσ παγκοσμιωσ ερευνα κλιματικη_αλλαγη πυρκα,1
Έρευνα: Τι πιστεύουν οι Έλληνες για την κλιματική αλλαγή - https://t.co/3ghhbhCPqB https://t.co/ROyFxB86ae,ερευνα τι πιστευουν οι ελληνεσ για την κλιματικη αλλαγη,1
ΓΕΩΡΓΙΟΣ ΠΟΛΥΜΕΡΗΣ: Ο ΑΝΘΡΩΠΟΣ ΚΑΙ ΤΟ ΠΕΡΙΒΑΛΛΟΝ ΣΤΗΝ ΕΛΛΗΝΩΝ ΠΟΛΙΤΕΙΑ https://t.co/bAp9nVWZWN,γεωργιος πολυμερης ο ανθρωπος και το περιβαλλον στην ελληνων πολιτεια,1
Ο ΑΝΘΡΩΠΟΣ ΚΑΙ ΤΟ ΠΕΡΙΒΑΛΛΟΝ ΣΤΗΝ ΕΛΛΗΝΩΝ ΠΟΛΙΤΕΙΑ https://t.co/G02W7De2Zm,ο ανθρωπος και το περιβαλλον στην ελληνων πολιτεια,1
"RT @NAppelaios: Πρέπει να τονιστεί ότι, όταν εκδηλώθηκε η εισβολή του Αττίλα, οι αξιωματικοί και οι άνδρες της ΕΛΔΥΚ ζούσαν σε εχθρικό περι…",rt nappelaios πρεπει να τονιστει οτι οταν εκδηλωθηκε η εισβολη του αττιλα οι αξιωματικοι και οι ανδρεσ τησ ελδυκ ζουσαν σε εχθρικο περι,1
«Ο λαγοκέφαλος και τοξικά είδη ψαριών απειλούν την αλιεία και το θαλάσσιο περιβάλλον στο Αιγαίο» #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/QiNkPQ3DL8,ο λαγοκεφαλοσ και τοξικα ειδη ψαριων απειλουν την αλιεια και το θαλασσιο περιβαλλον στο αιγαιο δημοκρατικη ροδοσ δωδεκανησα,1
Το Public Group αναλαμβάνει δράση για έναν βιώσιμο πλανήτη με το πρόγραμμα Love Earth - mononews #mononewsGR https://t.co/fziVGCKmMw,το public group αναλαμβανει δραση για εναν βιωσιμο πλανητη με το προγραμμα love earth mononews mononewsgr,1
Κλιματική κρίση: Ο φετινός Ιούνιος ήταν ο τρίτος πιο θερμός παγκοσμίως από το 1981 - LarissaPress https://t.co/e96ezkEwrb,κλιματικη κριση ο φετινοσ ιουνιοσ ηταν ο τριτοσ πιο θερμοσ παγκοσμιωσ απο το larissapress,1
ΚΛΙΜΑΤΙΚΗ ΑΛΛΑΓΗ ...MY ASS... https://t.co/0z1P7Cee3w,κλιματικη αλλαγη my ass,1
[Κλικ και διαβάστε στο thecaller]Xρ.  #Στυλιανίδης: Η κλιματική κρίση δεν αντιμετωπίζεται με αυτοσχεδιασμούς https://t.co/D6Otz0gmw8,κλικ και διαβαστε στο thecallerxρ στυλιανιδησ η κλιματικη κριση δεν αντιμετωπιζεται με αυτοσχεδιασμουσ,1
[https://t.co/bDHZLmoC6L] #Στυλιανίδης: Η κλιματική κρίση είναι εδώ - Χρειαζόμαστε τα  #Επιστήμονικά δεδομένα https://t.co/6JoShYj3yE,στυλιανιδησ η κλιματικη κριση ειναι εδω χρειαζομαστε τα επιστημονικα δεδομενα,1
Κλιματική αλλαγή – «Εφιαλτική» πρόγνωση για την Ελλάδα: Μέχρι και 5 βαθμούς Κελσίου πάνω η θερμοκρασία έως το τέλος του αιώνα ... https://t.co/yiLvHJVDkI,κλιματικη αλλαγη εφιαλτικη προγνωση για την ελλαδα μεχρι και βαθμουσ κελσιου πανω η θερμοκρασια εωσ το τελοσ του αιωνα,1
Κλιματική αλλαγή: Έως 5 βαθμούς θα ανέβει η θερμοκρασία στην Ελλάδα μέσα σε 80 χρόνια - https://t.co/DwvjBnuQFi https://t.co/PxWf0ylm3o,κλιματικη αλλαγη εωσ βαθμουσ θα ανεβει η θερμοκρασια στην ελλαδα μεσα σε χρονια,1
"[Κλικ και διαβάστε στο thetoc]Η κλιματική  #Αλλαγή ""χτυπά"" την  #Ελλάδα: Έως 5 βαθμούς θα αυξηθεί η θερμοκρασία μέχρι το τέλος του αιώνα https://t.co/Ip6V52yqKX",κλικ και διαβαστε στο thetocη κλιματικη αλλαγη χτυπα την ελλαδα εωσ βαθμουσ θα αυξηθει η θερμοκρασια μεχρι το τελοσ του αιωνα,1
"Χρ. Στυλιανίδης: Η κλιματική κρίση είναι εδώ - Χρειαζόμαστε τα επιστημονικά δεδομένα και την επιστημονική τεκμηρίωση, όχι τον εμπειρισμό https://t.co/CISfJ4xaPP",χρ στυλιανιδησ η κλιματικη κριση ειναι εδω χρειαζομαστε τα επιστημονικα δεδομενα και την επιστημονικη τεκμηριωση οχι τον εμπειρισμο,1
Ο Στυλιανίδης ανακάλυψε ότι η… κλιματική κρίση είναι εδώ! https://t.co/UymSlIugvU #newsbreak,ο στυλιανιδησ ανακαλυψε οτι η κλιματικη κριση ειναι εδω newsbreak,1
ΕΚΤ: Η κλιματική αλλαγή απειλεί τις τράπεζες https://t.co/snUbNjicod,εκτ η κλιματικη αλλαγη απειλει τισ τραπεζεσ,1
".@StylianidesEU: Η κλιματική κρίση είναι εδώ - Χρειαζόμαστε τα επιστημονικά δεδομένα και την επιστημονική τεκμηρίωση και όχι τον εμπειρισμό και τον αυτοσχεδιασμό

https://t.co/IxtnWuDGBP https://t.co/HPPs0L7oK3",stylianideseu η κλιματικη κριση ειναι εδω χρειαζομαστε τα επιστημονικα δεδομενα και την επιστημονικη τεκμηριωση και οχι τον εμπειρισμο και τον αυτοσχεδιασμο,1
Η διατροφή που προλαμβάνει τον πρόωρο θάνατο και σώζει το περιβάλλον https://t.co/ak4fFSuRrg,η διατροφη που προλαμβανει τον προωρο θανατο και σωζει το περιβαλλον,1
Ευρώπη - Κλιματική Αλλαγή: Προειδοποίηση για καλοκαίρι φωτιάς και στάχτης https://t.co/dg31C2Ggbx,ευρωπη κλιματικη αλλαγη προειδοποιηση για καλοκαιρι φωτιασ και σταχτησ,1
Κλιματική αλλαγή: Η ΕΕ προειδοποιεί για καλοκαίρι φωτιάς και στάχτης #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/BYTOeSb1ai,κλιματικη αλλαγη η εε προειδοποιει για καλοκαιρι φωτιασ και σταχτησ δημοκρατικη ροδοσ δωδεκανησα,1
RT @Moneypressgr: ΕΚΤ: Η κλιματική αλλαγή απειλεί τις τράπεζες  #moneypress https://t.co/hALj0DVtCT,rt moneypressgr εκτ η κλιματικη αλλαγη απειλει τισ τραπεζεσ moneypress,1
ΕΚΤ: Η κλιματική αλλαγή απειλεί τις τράπεζες  #moneypress https://t.co/hALj0DVtCT,εκτ η κλιματικη αλλαγη απειλει τισ τραπεζεσ moneypress,1
Κλιματική Αλλαγή: Πόσο αναμένεται να αυξηθεί η θερμοκρασία στην Ελλάδα έως το τέλος του αιώνα – «Εφιαλτική» πρόγνωση https://t.co/7Nqc8h7qz6,κλιματικη αλλαγη ποσο αναμενεται να αυξηθει η θερμοκρασια στην ελλαδα εωσ το τελοσ του αιωνα εφιαλτικη προγνωση,1
Η Βασιλική του Αγίου Λεωνίδη στο λιμάνι Λεχαίου και το Περιβάλλον της - Πελοποννησιακό Πρακτορείο Ειδήσεων https://t.co/nZiLL4M7j3,η βασιλικη του αγιου λεωνιδη στο λιμανι λεχαιου και το περιβαλλον τησ πελοποννησιακο πρακτορειο ειδησεων,1
"Σαψής: Η κλιματική κρίση θα επηρεάσει την τροφή και το νερό μας, αλλά και ζητήματα γεωστρατηγικής - https://t.co/WI1BFBaRAG https://t.co/rfMIrgHPaC",σαψησ η κλιματικη κριση θα επηρεασει την τροφη και το νερο μασ αλλα και ζητηματα γεωστρατηγικησ,1
"Σε πραγματικό περιβάλλον αναμένεται να προσφέρουν τις γνώσεις τους Έλληνες φοιτητές, στο πλαίσιο ευρωπαϊκού έργου που θα πάρει σάρκα και οστά σε περιοχή των Αγράφων της Περιφερειακής Ενότητας Καρδίτσας.

https://t.co/Lxvkn6Mywc",σε πραγματικο περιβαλλον αναμενεται να προσφερουν τισ γνωσεισ τουσ ελληνεσ φοιτητεσ στο πλαισιο ευρωπαϊκου εργου που θα παρει σαρκα και οστα σε περιοχη των αγραφων τησ περιφερειακησ ενοτητασ καρδιτσασ,1
"Κραυγή με χρώματα , από 50 νέους καλλιτέχνες, για την Κλιματική κρίση , σε έκθεση στο Αργοστόλι (1) https://t.co/Ba0N60lPYb",κραυγη με χρωματα απο νεουσ καλλιτεχνεσ για την κλιματικη κριση σε εκθεση στο αργοστολι,1
"Εξαντλημένος, αλλά σε πλήρη επαφή με το περιβάλλον ήταν μετά την περιπέτεια επί 19 ώρες στη θάλασσα ο 30χρονος από τη Βόρεια Μακεδονία, ο οποίος παρασύρθηκε χθες το απόγευμα από τα κύματα στο Ποσείδι Χαλκιδικής.

https://t.co/Pal7ckOftX https://t.co/HuVF84i1NJ",εξαντλημενοσ αλλα σε πληρη επαφη με το περιβαλλον ηταν μετα την περιπετεια επι ωρεσ στη θαλασσα ο χρονοσ απο τη βορεια μακεδονια ο οποιοσ παρασυρθηκε χθεσ το απογευμα απο τα κυματα στο ποσειδι χαλκιδικησ,1
RT @tgportalblog: T.G.    Γερμανία:Πρωτόγνωρες εικόνες–  Ουρές στα συσσίτια  τροφίμων https://t.co/qav6nqusDo #ΝΤΠ #νεα_ταξη #ΕΕ #ακριβεια…,rt tgportalblog tg γερμανιαπρωτογνωρεσ εικονεσ ουρεσ στα συσσιτια τροφιμων ντπ νεα_ταξη εε ακριβεια,1
"Εξαντλημένος, αλλά σε πλήρη επαφή με το περιβάλλον ήταν μετά την περιπέτεια επί 19 ώρες στη θάλασσα ο 30χρονος από τη Βόρεια Μακεδονία, ο οποίος παρασύρθηκε χθες το απόγευμα από τα κύματα στο Ποσείδι Χαλκιδικής.
Ο

https://t.co/Pal7ckOftX",εξαντλημενοσ αλλα σε πληρη επαφη με το περιβαλλον ηταν μετα την περιπετεια επι ωρεσ στη θαλασσα ο χρονοσ απο τη βορεια μακεδονια ο οποιοσ παρασυρθηκε χθεσ το απογευμα απο τα κυματα στο ποσειδι χαλκιδικησ ο,1
Β.Πούτιν για Δυτική υποκρισία-“Μιλάνε για πράσινη ενέργεια αλλά καίνε περισσότερο άνθρακα”https://t.co/vHI1nfTOMV,βπουτιν για δυτικη υποκρισιαμιλανε για πρασινη ενεργεια αλλα καινε περισσοτερο ανθρακα,1
"«Πράσινο» ΞΕΦΤΙΛΙΣΜΑ από Πούτιν: «Οι Δυτικοί κάνουν πολύ θόρυβο για το περιβάλλον ΑΛΛΑ καίνε περισσότερο άνθρακα από εμάς», vid 
https://t.co/CtpwurLMkf",πρασινο ξεφτιλισμα απο πουτιν οι δυτικοι κανουν πολυ θορυβο για το περιβαλλον αλλα καινε περισσοτερο ανθρακα απο εμασ vid,1
Google: Δίνει 30 εκατ. δολάρια στη «μάχη» με την κλιματική αλλαγή https://t.co/21Dj0tUJ9w,google δινει εκατ δολαρια στη μαχη με την κλιματικη αλλαγη,1
"800.000 δέντρα και θάμνοι και 78.000 τ.μ. χλοοτάπητα, αποδεικνύουν ότι ο αυτοκινητόδρομος συνυπάρχει σε απόλυτη αρμονία με το περιβάλλον. https://t.co/uGizJBsxP7",δεντρα και θαμνοι και τμ χλοοταπητα αποδεικνυουν οτι ο αυτοκινητοδρομοσ συνυπαρχει σε απολυτη αρμονια με το περιβαλλον,1
"RT @LykavitosGr: Ακραίος καύσωνας σαρώνει Ισπανία και Πορτογαλία – Απειλεί με 40αρια Γαλλία και Βρετανία, τι θα γίνει στην Ελλάδα  #καύσωνα…",rt lykavitosgr ακραιοσ καυσωνασ σαρωνει ισπανια και πορτογαλια απειλει με αρια γαλλια και βρετανια τι θα γινει στην ελλαδα καυσωνα,1
"RT @LykavitosGr: Ακραίος καύσωνας σαρώνει Ισπανία και Πορτογαλία – Απειλεί με 40αρια Γαλλία και Βρετανία, τι θα γίνει στην Ελλάδα  #καύσωνα…",rt lykavitosgr ακραιοσ καυσωνασ σαρωνει ισπανια και πορτογαλια απειλει με αρια γαλλια και βρετανια τι θα γινει στην ελλαδα καυσωνα,1
Google: Πρόγραμμα 30 εκατ. ευρώ για τολμηρές ιδέες για την προώθηση δράσεων ενάντια στην κλιματική αλλαγή - mononews #mononewsGR https://t.co/oZHInFyclV,google προγραμμα εκατ ευρω για τολμηρεσ ιδεεσ για την προωθηση δρασεων εναντια στην κλιματικη αλλαγη mononews mononewsgr,1
ΤΙΝΑΦΤΟΡΕ??....ΟΥΤΕ ΛΕΠΤΟ ΔΕΝ ΜΠΟΡΕΙΣ ΝΑ ΚΑΤΣΕΙΣ ΣΤΟΝ ΗΛΙΟ...ΦΤΑΙΕΙ Η ΚΛΙΜΑΤΙΚΗ ΑΛΛΑΓΗ ΠΟΥ Ο ΜΗΤΣΟΣ ΕΓΙΝΕ ΑΡΑΠΗΣ..... https://t.co/twvnnLiBqZ,τιναφτορεουτε λεπτο δεν μπορεις να κατσεις στον ηλιοφταιει η κλιματικη αλλαγη που ο μητσος εγινε αραπης,1
Ανανεώσιμες Πηγές Ενέργειας: Το νέο Χωροταξικό για τα αιολικά πάρκα – Ολο το σχέδιο #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/30pNB64msv,ανανεωσιμεσ πηγεσ ενεργειασ το νεο χωροταξικο για τα αιολικα παρκα ολο το σχεδιο δημοκρατικη ροδοσ δωδεκανησα,1
Σπάνιο χρυσό τσακάλι εμφανίστηκε στη λίμνη Κάρλα https://t.co/vsfCV3tE0T #ΑΡΘΡΑ #ΛΑΡΙΣΑ #ΛΙΜΝΗΚΑΡΛΑ #ΠΕΡΙΒΑΛΛΟΝ By https://t.co/p9zfHy5mYe,σπανιο χρυσο τσακαλι εμφανιστηκε στη λιμνη καρλα αρθρα λαρισα λιμνηκαρλα περιβαλλον by,1
Google: Δίνει 30 εκατ. δολάρια στη «μάχη» με την κλιματική αλλαγή https://t.co/f9rDGWRbY8,google δινει εκατ δολαρια στη μαχη με την κλιματικη αλλαγη,1
Google: Πρόγραμμα 30 εκατ. ευρώ για τη χρηματοδότηση «πράσινων» πρότζεκτ https://t.co/5cE2w8AbYy #ΔΙΑΔΙΚΤΥΟ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/oYg75T5qDM,google προγραμμα εκατ ευρω για τη χρηματοδοτηση πρασινων προτζεκτ διαδικτυο περιβαλλον,1
