text,text_processed,topic
".@StylianidesEU: Η κλιματική κρίση είναι εδώ - Χρειαζόμαστε τα επιστημονικά δεδομένα και την επιστημονική τεκμηρίωση και όχι τον εμπειρισμό και τον αυτοσχεδιασμό

https://t.co/IxtnWuDGBP https://t.co/HPPs0L7oK3",@stylianideseu: η κλιματικη κριση ειναι εδω - χρειαζομαστε τα επιστημονικα δεδομενα και την επιστημονικη τεκμηριωση και οχι τον εμπειρισμο και τον αυτοσχεδιασμο  https://tco/ixtnwudgbp https://tco/hpps0l7ok3,3
"Σαψής: Η κλιματική κρίση θα επηρεάσει την τροφή και το νερό μας, αλλά και ζητήματα γεωστρατηγικής - https://t.co/WI1BFBaRAG https://t.co/rfMIrgHPaC",σαψησ: η κλιματικη κριση θα επηρεασει την τροφη και το νερο μασ αλλα και ζητηματα γεωστρατηγικησ - https://tco/wi1bfbarag https://tco/rfmirghpac,3
"Κραυγή με χρώματα , από 50 νέους καλλιτέχνες, για την Κλιματική κρίση , σε έκθεση στο Αργοστόλι (1) https://t.co/Ba0N60lPYb",κραυγη με χρωματα  απο 50 νεουσ καλλιτεχνεσ για την κλιματικη κριση  σε εκθεση στο αργοστολι (1) https://tco/ba0n60lpyb,3
Αττική: Πορτοκαλί συναγερμός για φωτιές την Πέμπτη https://t.co/F1fRsjs7sz,αττικη: πορτοκαλι συναγερμοσ για φωτιεσ την πεμπτη https://tco/f1frsjs7sz,3
RT @CostasKadis: Ο Υπουργός Περιβάλλοντος της #Ukraine παρουσιάζει στο Συμβούλιο Υπουργών Περιβάλλοντος της #EU τις επιπτώσεις της Ρωσικής…, @costaskadis: ο υπουργοσ περιβαλλοντοσ τησ #ukraine παρουσιαζει στο συμβουλιο υπουργων περιβαλλοντοσ τησ #eu τισ επιπτωσεισ τησ ρωσικησ…,3
"Η βιώσιμη ανάπτυξη είναι ο, μόνος ίσως, ελπιδοφόρος δρόμος που μας οδηγεί από τη σημερινή -κοινωνική, οικονομική και περιβαλλοντική- παγκόσμια κρίση στο μέλλον.

https://t.co/7lq6DgvqOg",η βιωσιμη αναπτυξη ειναι ο μονοσ ισωσ ελπιδοφοροσ δρομοσ που μασ οδηγει απο τη σημερινη -κοινωνικη οικονομικη και περιβαλλοντικη- παγκοσμια κριση στο μελλον  https://tco/7lq6dgvqog,3
Ο ΟΗΕ προειδοποιεί για την κλιματική κρίση – «Συλλογική δράση ή συλλογική αυτοκτονία» https://t.co/kCebmC0aVr,ο οηε προειδοποιει για την κλιματικη κριση – «συλλογικη δραση η συλλογικη αυτοκτονια» https://tco/kcebmc0avr,3
"https://t.co/2R6LeHgX0r “Φύση Πάσχουσα” και “Νέοι Καλλιτέχνες και κλιματική κρίση” , στις 10 καλύτερες εκθέσεις του καλοκαιριού στην Ελλάδα https://t.co/ez7aRmG7wQ",https://tco/2r6lehgx0r “φυση πασχουσα” και “νεοι καλλιτεχνεσ και κλιματικη κριση”  στισ 10 καλυτερεσ εκθεσεισ του καλοκαιριου στην ελλαδα https://tco/ez7armg7wq,3
Κλιματική κρίση: Η ανθρωπότητα οδηγείται προς «συλλογική αυτοκτονία» προειδοποιεί ο ΟΗΕ - https://t.co/LnBAoyySuU https://t.co/zu2YDlGL9M,κλιματικη κριση: η ανθρωποτητα οδηγειται προσ «συλλογικη αυτοκτονια» προειδοποιει ο οηε - https://tco/lnbaoyysuu https://tco/zu2ydlgl9m,3
Κλιματική κρίση: Η ανθρωπότητα αντιμετωπίζει «συλλογική αυτοκτονία» προειδοποιεί ο Γκουτιέρες https://t.co/osU4n8YGVJ,κλιματικη κριση: η ανθρωποτητα αντιμετωπιζει «συλλογικη αυτοκτονια» προειδοποιει ο γκουτιερεσ https://tco/osu4n8ygvj,3
Η κλιματική κρίση χτυπά με καύσωνα και δασικές πυρκαγιές μεγάλο μέρος της Ευρώπης https://t.co/muScxhyrCG,η κλιματικη κριση χτυπα με καυσωνα και δασικεσ πυρκαγιεσ μεγαλο μεροσ τησ ευρωπησ https://tco/muscxhyrcg,3
Η κλιματική κρίση έφερε Megafires και στην ευάλωτη Μεσόγειο - https://t.co/N0WOzIRVeZ https://t.co/jhFzeI3y1Z,η κλιματικη κριση εφερε megafires και στην ευαλωτη μεσογειο - https://tco/n0wozirvez https://tco/jhfzei3y1z,3
"Σε χθεσινή του ανάρτηση στο Twitter ο Αρχιεπίσκοπος Αμερικής εξέφρασε την ανησυχία του για την κλιματική κρίση, με αφορμή τις ασυνήθιστα υψηλές θερμοκρασίες και τις πυρκαγιές που μένονται αυτή τη στιγμή σε πολλές ευρωπαϊκές χώρες via @OrthodoxtimesGr https://t.co/agsEOUgPfk",σε χθεσινη του αναρτηση στο twitter ο αρχιεπισκοποσ αμερικησ εξεφρασε την ανησυχια του για την κλιματικη κριση με αφορμη τισ ασυνηθιστα υψηλεσ θερμοκρασιεσ και τισ πυρκαγιεσ που μενονται αυτη τη στιγμη σε πολλεσ ευρωπαϊκεσ χωρεσ via @ohodoxtimesgr https://tco/agseougpfk,3
"Κλιματική κρίση, το νέο σανό σε οικογενειακή συσκευασία για να χορταίνουν όλα τα πρόβατα.",κλιματικη κριση το νεο σανο σε οικογενειακη συσκευασια για να χορταινουν ολα τα προβατα,3
"@AthanDim Δηλαδή οι νοσηλευτικοί, πυροσβέστες και οι δάσκαλοι είναι αυτοί που μας σκίσουν με τους φόρους.
Καμιά ομπρέλα να κρατάμε παιδιά γιατί η κλιματική κρίση βαράει εγκέφαλο.",@athandim δηλαδη οι νοσηλευτικοι πυροσβεστεσ και οι δασκαλοι ειναι αυτοι που μασ σκισουν με τουσ φορουσ καμια ομπρελα να κραταμε παιδια γιατι η κλιματικη κριση βαραει εγκεφαλο,3
"Το φαινόμενο της τροπικής νύχτας και πως συνδέεται με την κλιματική κρίση που μαστίζει
#alphanewslive #cyprus
https://t.co/A1EN1QzJfP",το φαινομενο τησ τροπικησ νυχτασ και πωσ συνδεεται με την κλιματικη κριση που μαστιζει #alphanewslive #cyprus https://tco/a1en1qzjfp,3
"Τα στοιχεία για τους καύσωνες, τις πυρκαγιές και τις πλημμύρες είναι πλέον τόσο συντριπτικά που δεν αφήνουν κανένα περιθώριο αμφιβολίας σχετικά με την κλιματική κρίση. Οι πυρκαγιές στην Ελλάδα, όπως και οι πυρκαγιές σε Ισπανία, Γαλλία και Πορτογαλία

https://t.co/sSuHrRETYP",τα στοιχεια για τουσ καυσωνεσ τισ πυρκαγιεσ και τισ πλημμυρεσ ειναι πλεον τοσο συντριπτικα που δεν αφηνουν κανενα περιθωριο αμφιβολιασ σχετικα με την κλιματικη κριση οι πυρκαγιεσ στην ελλαδα οπωσ και οι πυρκαγιεσ σε ισπανια γαλλια και πορτογαλια  https://tco/ssuhrretyp,3
"@Arkadios_Voskos Τα ψέκια το φωνάζουμε εδώ και 2 χρόνια ότι θα μας φορτώσουν κλιματική κρίση και πράσινα λοκντάουνς, αλλά μας λένε ψέκια... 😂",@arkadios_voskos τα ψεκια το φωναζουμε εδω και 2 χρονια οτι θα μασ φορτωσουν κλιματικη κριση και πρασινα λοκνταουνσ αλλα μασ λενε ψεκια 😂,3
Ν. Χαραλαμπίδης: «Η κανονικότητα όπως την ξέραμε δεν θα έρθει ξανά- Παρούσα η κλιματική κρίση» https://t.co/hxA9N6Ojps,ν χαραλαμπιδησ: «η κανονικοτητα οπωσ την ξεραμε δεν θα ερθει ξανα- παρουσα η κλιματικη κριση» https://tco/hxa9n6ojps,3
Τύμβος Καστά: Το ΥΠΠΟ  ρίχνει την ευθύνη για τις ζημιές στην «κλιματική κρίση» https://t.co/TJHeZmTCio,τυμβοσ καστα: το υππο  ριχνει την ευθυνη για τισ ζημιεσ στην «κλιματικη κριση» https://tco/tjhezmtcio,3
Τζουμέρκα: Προτείνοντας λύσεις για την κλιματική κρίση και την (ενεργειακή) φτώχεια - https://t.co/ReBuf9YW26 https://t.co/CLG0J7mJRw,τζουμερκα: προτεινοντασ λυσεισ για την κλιματικη κριση και την (ενεργειακη) φτωχεια - https://tco/rebuf9yw26 https://tco/clg0j7mjrw,3
"H Ελλάδα της οικονομικής μετριότητας πέταξε σχεδόν 50 δισεκ. για πανδημία, ενεργειακή κρίση και πληθωρισμό δημιουργώντας υπέρογκα ελλείμματα και τοξικά μη βιώσιμο χρέος 
https://t.co/KEASoU7Zo0",h ελλαδα τησ οικονομικησ μετριοτητασ πεταξε σχεδον 50 δισεκ για πανδημια ενεργειακη κριση και πληθωρισμο δημιουργωντασ υπερογκα ελλειμματα και τοξικα μη βιωσιμο χρεοσ  https://tco/keasou7zo0,3
Πέθανε ο Τζέιμς Λάβλοκ – Ο επιστήμονας που προέβλεψε την κλιματική κρίση https://t.co/ja5iYNBtwd,πεθανε ο τζειμσ λαβλοκ – ο επιστημονασ που προεβλεψε την κλιματικη κριση https://tco/ja5iynbtwd,3
Καλλιέργειες: Ανησυχία προκαλεί η εμφάνιση του πολυφάγου λεπιδόπτερου Loxostege sticticalis https://t.co/y1UIMkANyr,καλλιεργειεσ: ανησυχια προκαλει η εμφανιση του πολυφαγου λεπιδοπτερου loxostege sticticalis https://tco/y1uimkanyr,3
"@malatesticles1 Εδώ, στη βεράντα συζητάμε για την κλιματική κρίση με εναν αρειανό που κατέβηκε μόλις.",@malatesticles1 εδω στη βεραντα συζηταμε για την κλιματικη κριση με εναν αρειανο που κατεβηκε μολισ,3
Μάξιμος με Χρήστο Ζερεφό: Ο σεβασμός στο περιβάλλον η απάντηση στην κλιματική κρίση! ⋆ TirnavosPress https://t.co/9ph7JqwVxJ @pantamaximos,μαξιμοσ με χρηστο ζερεφο: ο σεβασμοσ στο περιβαλλον η απαντηση στην κλιματικη κριση ⋆ tirnavospress https://tco/9ph7jqwvxj @pantamaximos,3
"Να τα εκατοστήσει με υγεία ο Αλέξης! 103 ετών πέθανε ο Τζέιμς Λάβλοκ, ο επιστήμονας που διατύπωσε την “Θεωρία της Γαίας” και πρόβλεψε την κλιματική κρίση. Τρωγλοδύτες στην σελήνη; Γιατί όχι; Άμα εδώ την κάνουμε – τη Γη – σαν τα μούτρα μας, δηλαδή χάλια; https://t.co/Se9CYyQf2r",να τα εκατοστησει με υγεια ο αλεξησ 103 ετων πεθανε ο τζειμσ λαβλοκ ο επιστημονασ που διατυπωσε την “θεωρια τησ γαιασ” και προβλεψε την κλιματικη κριση τρωγλοδυτεσ στην σεληνη; γιατι οχι; αμα εδω την κανουμε – τη γη – σαν τα μουτρα μασ δηλαδη χαλια; https://tco/se9cyyqf2r,3
Χαρακόπουλος με Χρ. Ζερεφό: Ο σεβασμός στο περιβάλλον απάντηση στην κλιματική κρίση - LarissaPress https://t.co/TTWutZWdpZ,χαρακοπουλοσ με χρ ζερεφο: ο σεβασμοσ στο περιβαλλον απαντηση στην κλιματικη κριση - larissapress https://tco/ttwutzwdpz,3
Η κλιματική κρίση «αλλάζει» τις πυρκαγιές σε Ευρώπη και ειδικότερα στην Μεσόγειο - https://t.co/eiOPQNSsIs https://t.co/e20040oVwa  #Ευρώπη #ΚλιματικήΑλλαγή #ΚλιματικήΚρίση #Μεσόγειος #Πυρκαγιές,η κλιματικη κριση «αλλαζει» τισ πυρκαγιεσ σε ευρωπη και ειδικοτερα στην μεσογειο - https://tco/eiopqnssis https://tco/e20040ovwa  #ευρωπη #κλιματικηαλλαγη #κλιματικηκριση #μεσογειοσ #πυρκαγιεσ,3
Κλιματική κρίση: «Άλλαξαν» οι πυρκαγιές στην Ευρώπη https://t.co/YfdfZz8Mjc #Πολεμος_στην_Ουκρανια #survivorGR #πολιτικη #πανδημια #greece,κλιματικη κριση: «αλλαξαν» οι πυρκαγιεσ στην ευρωπη https://tco/yfdfzz8mjc #πολεμοσ_στην_ουκρανια #survivorgr #πολιτικη #πανδημια #greece,3
"Κλιματική κρίση: Βήχει καπνούς η Γη από τις φωτιές – Χάνονται δάση, η τελευταία ανθρώπινη καταφυγή--https://t.co/6lZBKegWSQ",κλιματικη κριση: βηχει καπνουσ η γη απο τισ φωτιεσ – χανονται δαση η τελευταια ανθρωπινη καταφυγη--https://tco/6lzbkegwsq,3
Εκδήλωση του Κοινού των Μαγνήτων για την κλιματική κρίση https://t.co/MguaHd4tIg,εκδηλωση του κοινου των μαγνητων για την κλιματικη κριση https://tco/mguahd4tig,3
Εκδήλωση του «Κοινού των Μαγνήτων» στον Βόλο για την κλιματική κρίση https://t.co/MquRfQgYSn,εκδηλωση του «κοινου των μαγνητων» στον βολο για την κλιματικη κριση https://tco/mqurfqgysn,3
"Τι φταίει τελικά; Η κλιματική κρίση; Οι ελλιπείς καθαρισμοί των δασικών εκτάσεων; Οι εμπρησμοί ή η ανθρώπινη αμέλεια; Ή μήπως τελικά ένα κοκτέιλ των παραπάνω;
#φωτια 

https://t.co/keCuS1UfKg",τι φταιει τελικα; η κλιματικη κριση; οι ελλιπεισ καθαρισμοι των δασικων εκτασεων; οι εμπρησμοι η η ανθρωπινη αμελεια; η μηπωσ τελικα ενα κοκτειλ των παραπανω; #φωτια   https://tco/kecus1ufkg,3
"«Οι πυρκαγιές είναι πανευρωπαϊκό, αλλά και παγκόσμιο φαινόμενο, που σχετίζεται με την κλιματική κρίση. Γινόμαστε μάρτυρες πυρκαγιών ακόμα και στη Σιβηρία, αλλά και σε άλλα ""απίθανα"" μέρη. Η αιτία είναι η μείωση της σχετικής υγρασίας του εδάφους

https://t.co/QyNmHGeVae","«οι πυρκαγιεσ ειναι πανευρωπαϊκο αλλα και παγκοσμιο φαινομενο που σχετιζεται με την κλιματικη κριση γινομαστε μαρτυρεσ πυρκαγιων ακομα και στη σιβηρια αλλα και σε αλλα ""απιθανα"" μερη η αιτια ειναι η μειωση τησ σχετικησ υγρασιασ του εδαφουσ  https://tco/qynmhgevae",3
Κλιματική κρίση: «Επικίνδυνα ανεξερεύνητος» είναι ο κίνδυνος της εξαφάνισης του ανθρώπινου είδους https://t.co/PmOlSjgRPr,κλιματικη κριση: «επικινδυνα ανεξερευνητοσ» ειναι ο κινδυνοσ τησ εξαφανισησ του ανθρωπινου ειδουσ https://tco/pmolsjgrpr,3
ΔΕΗ: Δέσμευση στο Science Based Targets initiative για την κλιματική κρίση https://t.co/l8QDCCtLAJ,δεη: δεσμευση στο science based targets initiative για την κλιματικη κριση https://tco/l8qdcctlaj,3
Κλιματική κρίση – Προειδοποιούν οι ειδικοί: Ο κόσμος να είναι προετοιμασμένος για ένα πιθανό “κλιματικό τέλος” https://t.co/UuhWRV70UU,κλιματικη κριση – προειδοποιουν οι ειδικοι: ο κοσμοσ να ειναι προετοιμασμενοσ για ενα πιθανο “κλιματικο τελοσ” https://tco/uuhwrv70uu,3
ΔΕΗ: Δέσμευση στο Science Based Targets initiative για την κλιματική κρίση https://t.co/GLZoJu2WXn,δεη: δεσμευση στο science based targets initiative για την κλιματικη κριση https://tco/glzoju2wxn,3
ΔΕΗ: Δέσμευση στο Science Based Targets initiative για την κλιματική κρίση https://t.co/DJTfweQnNK #businessnewsgr,δεη: δεσμευση στο science based targets initiative για την κλιματικη κριση https://tco/djtfweqnnk #businessnewsgr,3
Με τους Πυροσβέστες από Φινλανδία και Νορβηγία ο Υπουργός Κλιματικής Κρίσης και Πολιτικής Προστασίας: «Η Ευρώπη ενώνει δυνάμεις ενάντια στην κλιματική κρίση» https://t.co/GG09VFec9A,με τουσ πυροσβεστεσ απο φινλανδια και νορβηγια ο υπουργοσ κλιματικησ κρισησ και πολιτικησ προστασιασ: «η ευρωπη ενωνει δυναμεισ εναντια στην κλιματικη κριση» https://tco/gg09vfec9a,3
Εκδήλωση για την κλιματική κρίση και οι συνέπειες της https://t.co/NRjFXnR054,εκδηλωση για την κλιματικη κριση και οι συνεπειεσ τησ https://tco/nrjfxnr054,3
Έρευνα: Η κλιματική κρίση επιδεινώνει πάνω από τις μισές ανθρώπινες ασθένειες στη Γη https://t.co/KahkD66SxG,ερευνα: η κλιματικη κριση επιδεινωνει πανω απο τισ μισεσ ανθρωπινεσ ασθενειεσ στη γη https://tco/kahkd66sxg,3
Κλιματική κρίση: Τα εύπορα κράτη να καταβάλουν αποζημιώσεις στα ευάλωτα κράτη https://t.co/StqBPw5FMA,κλιματικη κριση: τα ευπορα κρατη να καταβαλουν αποζημιωσεισ στα ευαλωτα κρατη https://tco/stqbpw5fma,3
"RT @Moneypressgr: «Τέλεια καταιγίδα» στην Ευρώπη: Μετά την ενεργειακή, η κλιματική κρίση – Σε κί...  #moneypress https://t.co/3Wmqq50rMv", @moneypressgr: «τελεια καταιγιδα» στην ευρωπη: μετα την ενεργειακη η κλιματικη κριση – σε κι  #moneypress https://tco/3wmqq50rmv,3
"«Τέλεια καταιγίδα» στην Ευρώπη: Μετά την ενεργειακή, η κλιματική κρίση – Σε κί...  #moneypress https://t.co/3Wmqq50rMv",«τελεια καταιγιδα» στην ευρωπη: μετα την ενεργειακη η κλιματικη κριση – σε κι  #moneypress https://tco/3wmqq50rmv,3
"Τοποθέτηση στη Βουλή των Αντιπροσώπων του παρακάτω βουλευτή της παράταξης του Μπάιντεν, ο οποίος υποστήριξε - με αρκετή δόση θάρρους είναι η αλήθεια - πως η κλιματική κρίση είναι «hoax», δηλαδή ένα ΨΕΜΑ!👇 https://t.co/XU6JBbl8nQ",τοποθετηση στη βουλη των αντιπροσωπων του παρακατω βουλευτη τησ παραταξησ του μπαιντεν ο οποιοσ υποστηριξε - με αρκετη δοση θαρρουσ ειναι η αληθεια - πωσ η κλιματικη κριση ειναι «hoax» δηλαδη ενα ψεμα👇 https://tco/xu6jbbl8nq,3
Κλιματική κρίση: Απειλείται το 1/3 των τροφών που καταναλώνουμε https://t.co/ligsrwfjKH,κλιματικη κριση: απειλειται το 1/3 των τροφων που καταναλωνουμε https://tco/ligsrwfjkh,3
"«ΒΟΜΒΑ» από Ρεπουμπλικάνο στις ΗΠΑ: «ΚΑΜΙΑ “κλιματική κρίση! Είναι όλα HOAX», vid 
https://t.co/KFMIfJ7Z0B",«βομβα» απο ρεπουμπλικανο στισ ηπα: «καμια “κλιματικη κριση ειναι ολα hoax» vid  https://tco/kfmifj7z0b,3
"Κλιματική κρίση: Απειλείται το ένα τρίτο των τροφών που καταναλώνουμε,
https://t.co/txZzOvbAgF,",κλιματικη κριση: απειλειται το ενα τριτο των τροφων που καταναλωνουμε https://tco/txzzovbagf,3
Κλιματική κρίση: Απειλείται το ένα τρίτο των τροφών που καταναλώνουμε https://t.co/N2eTQgw53x,κλιματικη κριση: απειλειται το ενα τριτο των τροφων που καταναλωνουμε https://tco/n2etqgw53x,3
Κλιματική κρίση: Απειλείται το 1/3 των τροφών που καταναλώνουμε https://t.co/Ns4GLw9F4p,κλιματικη κριση: απειλειται το 1/3 των τροφων που καταναλωνουμε https://tco/ns4glw9f4p,3
"Κλιματική Κρίση: Σκόνη από τη Σαχάρα λιώνει τους παγετώνες στις γερμανικές Άλπεις!

https://t.co/fV9B3WraDt",κλιματικη κριση: σκονη απο τη σαχαρα λιωνει τουσ παγετωνεσ στισ γερμανικεσ αλπεισ  https://tco/fv9b3wradt,3
RT @LykavitosGr: Ενεργειακή και κλιματική κρίση: Έρχεται η ώρα του Διαστήματος  #ενεργειακή_κρίση #κλιματική_κρίση #διάστημα https://t.co/P…, @lykavitosgr: ενεργειακη και κλιματικη κριση: ερχεται η ωρα του διαστηματοσ  #ενεργειακη_κριση #κλιματικη_κριση #διαστημα https://tco/p…,3
RT @LykavitosGr: Ενεργειακή και κλιματική κρίση: Έρχεται η ώρα του Διαστήματος  #ενεργειακή_κρίση #κλιματική_κρίση #διάστημα https://t.co/P…, @lykavitosgr: ενεργειακη και κλιματικη κριση: ερχεται η ωρα του διαστηματοσ  #ενεργειακη_κριση #κλιματικη_κριση #διαστημα https://tco/p…,3
Κλιματική αλλαγή και ενεργειακή κρίση: Η τέλεια καταιγίδα για τις μεγαλύτερες οικονομίες του κόσμου - https://t.co/AEqSTom4DJ https://t.co/7xg3qLLBDv,κλιματικη αλλαγη και ενεργειακη κριση: η τελεια καταιγιδα για τισ μεγαλυτερεσ οικονομιεσ του κοσμου - https://tco/aeqstom4dj https://tco/7xg3qllbdv,3
Κλιματική αλλαγή και ενεργειακή κρίση: Η τέλεια καταιγίδα για τις μεγαλύτερες οικονομίες του κόσμου https://t.co/wwKZwKjzKR,κλιματικη αλλαγη και ενεργειακη κριση: η τελεια καταιγιδα για τισ μεγαλυτερεσ οικονομιεσ του κοσμου https://tco/wwkzwkjzkr,3
"«Έχουμε εξελισσόμενη κλιματική κρίση» – Τα φαινόμενα θα αυξηθούν σε συχνότητα και ένταση, λέει ο Λέκκας https://t.co/PltKRAnnG0",«εχουμε εξελισσομενη κλιματικη κριση» – τα φαινομενα θα αυξηθουν σε συχνοτητα και ενταση λεει ο λεκκασ https://tco/pltkranng0,3
Καμπανάκι Λέκκα- «Έχουμε εξελισσόμενη κλιματική κρίση» https://t.co/GBTOCJbT1r,καμπανακι λεκκα- «εχουμε εξελισσομενη κλιματικη κριση» https://tco/gbtocjbt1r,3
Λέκκας: Έχουμε εξελισσόμενη κλιματική κρίση – Τα φαινόμενα θα αυξηθούν σε συχνότητα και ένταση #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/7qqCz1gNgH,λεκκασ: εχουμε εξελισσομενη κλιματικη κριση – τα φαινομενα θα αυξηθουν σε συχνοτητα και ενταση #δημοκρατικη #ροδοσ #δωδεκανησα https://tco/7qqcz1gngh,3
Κλιματική κρίση: Μεγαλώνει ο κίνδυνος για θερμικό στρες στον ανθρώπινο οργανισμό - LarissaPress https://t.co/xSyGJCBEi7,κλιματικη κριση: μεγαλωνει ο κινδυνοσ για θερμικο στρεσ στον ανθρωπινο οργανισμο - larissapress https://tco/xsygjcbei7,3
Στην Αθήνα ο Τζον Κέρι για την κλιματική κρίση https://t.co/7RsmpPkSEW,στην αθηνα ο τζον κερι για την κλιματικη κριση https://tco/7rsmppksew,3
"Γ. Πατούλης, Περιφερειάρχης Αττικής στον ΣΚΑΙ : «Η Αττική χρειάζεται έργα και παρεμβάσεις που απαιτούν 10 δις ευρώ, τα επόμενα χρόνια για να θωρακιστεί από την κλιματική κρίση» https://t.co/pfDtIcxUin https://t.co/R0g5n9EpCy",γ πατουλησ περιφερειαρχησ αττικησ στον σκαι : «η αττικη χρειαζεται εργα και παρεμβασεισ που απαιτουν 10 δισ ευρω τα επομενα χρονια για να θωρακιστει απο την κλιματικη κριση» https://tco/pfdticxuin https://tco/r0g5n9epcy,3
Σοκ: Προωθούν τον κανιβαλισμό ως λύση για την επισιτιστική κρίση και την… κλιματική αλλαγή! (βίντεο) https://t.co/pG2VuJlAQv μέσω @Fornews_Portal,σοκ: προωθουν τον κανιβαλισμο ωσ λυση για την επισιτιστικη κριση και την… κλιματικη αλλαγη (βιντεο) https://tco/pg2vujlaqv μεσω @fornews_poal,3
Σοκ: Προωθούν τον κανιβαλισμό ως λύση για την επισιτιστική κρίση και την… κλιματική αλλαγή! (βίντεο) https://t.co/Mxvkw15YaQ,σοκ: προωθουν τον κανιβαλισμο ωσ λυση για την επισιτιστικη κριση και την… κλιματικη αλλαγη (βιντεο) https://tco/mxvkw15yaq,3
Σοκ: Προωθούν τον κανιβαλισμό ως λύση για επισιτιστική κρίση-κλιματική αλλαγή!!!https://t.co/sBUM85tvWz,σοκ: προωθουν τον κανιβαλισμο ωσ λυση για επισιτιστικη κριση-κλιματικη αλλαγηhttps://tco/sbum85tvwz,3
"Σοκ: Μετά την κατανάλωση γρύλων, ακριδών, εντόμων, κλπ: Προωθούν τον κανιβαλισμό ως λύση για την επισιτιστική κρίση και την… κλιματική αλλαγή!",σοκ: μετα την καταναλωση γρυλων ακριδων εντομων κλπ: προωθουν τον κανιβαλισμο ωσ λυση για την επισιτιστικη κριση και την… κλιματικη αλλαγη,3
"Γιώργος #Πατούλης: Η Αττική χρειάζεται έργα και παρεμβάσεις που απαιτούν 10 δις ευρώ, τα επόμενα χρόνια για να θωρακιστεί από την κλιματική κρίση https://t.co/eE0hkpKWXl",γιωργοσ #πατουλησ: η αττικη χρειαζεται εργα και παρεμβασεισ που απαιτουν 10 δισ ευρω τα επομενα χρονια για να θωρακιστει απο την κλιματικη κριση https://tco/ee0hkpkwxl,3
